facility_id,reading_date,kwh_consumed,kvar_reactive,peak_demand_kw,solar_kwh
F010,2024-02-29,1268.0,910.2,167.0,52.1
F010,2024-03-01,1357.5,743.8,205.9,98.4
F010,2024-03-02,963.1,524.6,139.0,21.8
F010,2024-03-03,839.5,251.7,128.3,63.1
F010,2024-03-04,,750.6,161.3,26.7
F010,2024-03-05,1262.7,453.4,165.9,75.8
F010,2024-03-06,1938.5,573.3,215.4,104.9
F010,2024-03-07,1235.6,584.1,154.0,106.1
F010,2024-03-08,,363.2,,39.5
F010,2024-03-09,1296.2,558.3,101.5,107.5
F010,2024-03-10,1235.1,423.2,146.5,33.9
F010,2024-03-11,1927.8,801.5,151.3,
F010,2024-03-13,1667.1,549.8,248.4,56.4
F010,2024-03-14,1478.7,830.4,213.2,
F010,2024-03-15,1185.8,488.5,174.1,
F010,2024-03-16,1004.9,316.7,119.2,28.3
F010,2024-03-17,1291.8,365.1,141.6,95.6
F010,2024-03-18,1092.9,675.5,242.3,42.7
F010,2024-03-19,2008.7,821.8,174.2,108.4
F010,2024-03-20,1890.9,319.0,150.2,70.6
F010,2024-03-21,1233.6,419.7,188.5,105.2
F010,2024-03-22,1202.4,832.3,173.7,119.2
F010,2024-03-23,1139.2,251.3,161.8,26.4
F010,2024-03-24,1279.3,562.6,130.5,123.8
F010,2024-03-25,1503.1,367.4,237.5,48.5
F010,2024-03-26,1660.5,833.0,165.6,68.6
F010,2024-03-27,1086.2,371.7,202.9,62.7
F010,2024-03-28,,401.4,159.8,
F010,2024-03-29,1367.9,500.1,243.5,90.6
F010,2024-03-30,1263.5,545.1,125.2,68.8
F010,2024-03-31,1215.1,447.4,111.0,
F010,2024-04-01,1663.9,902.6,,69.7
F010,2024-04-02,1408.5,513.5,205.6,104.3
F010,2024-04-03,1925.6,432.7,211.3,89.8
F010,2024-04-04,1204.5,908.1,194.7,109.9
F010,2024-04-05,1835.8,618.3,231.0,110.2
F010,2024-04-06,1215.6,456.4,138.8,123.2
F010,2024-04-07,924.1,364.1,131.1,38.1
F010,2024-04-08,1636.2,,156.5,85.1
F010,2024-04-09,1389.1,652.7,218.5,88.5
F010,2024-04-10,1923.6,420.3,217.3,41.1
F010,2024-04-11,1363.4,794.2,254.6,54.7
F010,2024-04-12,1290.8,748.6,165.4,
F010,2024-04-13,1221.2,501.4,152.8,59.8
F010,2024-04-14,1296.3,592.6,118.1,94.9
F010,2024-04-15,1221.7,519.0,165.7,105.0
F010,2024-04-16,2030.3,,222.9,
F010,2024-04-17,1353.5,604.5,198.1,36.8
F010,2024-04-19,1487.2,536.8,169.8,90.3
F010,2024-04-20,1257.7,419.2,150.4,
F010,2024-04-21,1135.8,214.1,145.6,87.8
F010,2024-04-22,1638.2,350.6,196.5,99.6
F010,2024-04-23,1679.5,882.4,178.0,86.0
F010,2024-04-24,1392.8,499.3,223.8,
F010,2024-04-26,1668.1,448.5,190.2,89.0
F010,2024-04-27,998.4,470.6,132.9,
F010,2024-04-28,1024.7,392.2,152.5,58.4
F010,2024-04-29,2045.9,436.0,165.5,73.4
F010,2024-04-30,2060.1,338.5,164.6,115.1
F010,2024-05-02,1349.3,715.0,260.6,109.6
F010,2024-05-03,1452.4,632.7,217.5,114.6
F010,2024-05-04,1238.7,214.6,128.4,63.1
F010,2024-05-05,1336.4,330.2,151.4,66.2
F010,2024-05-06,1622.3,437.1,262.7,69.2
F010,2024-05-07,1223.8,567.8,159.5,68.4
F010,2024-05-08,1625.5,364.7,221.5,65.3
F010,2024-05-09,2036.7,615.4,187.2,129.8
F010,2024-05-10,1488.4,725.0,191.4,
F010,2024-05-11,1018.8,254.8,169.4,88.2
F010,2024-05-12,1324.9,442.9,116.2,132.8
F010,2024-05-13,1328.7,791.7,211.1,39.2
F010,2024-05-14,1601.9,401.6,,110.9
F010,2024-05-15,1391.8,634.9,192.8,46.1
F010,2024-05-16,1903.8,693.7,193.9,28.0
F010,2024-05-17,1420.1,336.8,247.0,66.8
F010,2024-05-18,784.3,408.8,151.9,123.3
F010,2024-05-19,1034.3,499.7,117.0,72.9
F010,2024-05-20,1794.6,812.7,250.2,62.7
F010,2024-05-21,1873.3,557.9,214.0,
F010,2024-05-22,2096.2,707.1,261.6,121.0
F010,2024-05-23,1254.0,784.2,218.7,63.5
F010,2024-05-24,1809.8,587.0,246.1,88.9
F010,2024-05-26,1102.0,579.0,120.2,76.5
F010,2024-05-27,,448.1,,36.0
F010,2024-05-28,1446.4,784.7,250.8,24.1
F010,2024-05-29,1603.5,483.0,203.1,41.7
F010,2024-05-30,1384.1,389.8,181.2,84.1
F010,2024-05-31,1467.9,520.0,230.2,
F010,2024-06-01,1321.8,224.7,121.1,
F010,2024-06-02,1282.4,281.4,162.3,61.6
F010,2024-06-03,,820.4,,115.8
F010,2024-06-04,2163.8,891.7,234.6,46.2
F010,2024-06-05,1694.5,571.0,248.4,76.8
F010,2024-06-07,,,,91.0
F010,2024-06-08,889.1,220.3,151.6,59.0
F010,2024-06-09,930.6,230.3,111.9,72.0
F010,2024-06-10,1784.4,699.7,236.2,122.0
F010,2024-06-11,1792.0,724.2,220.0,96.3
F010,2024-06-12,1857.5,,260.3,112.6
F010,2024-06-13,2148.6,373.3,250.4,
F010,2024-06-14,1565.1,797.1,173.5,128.2
F010,2024-06-15,900.0,576.2,159.5,105.4
F010,2024-06-16,812.8,475.7,107.8,73.4
F010,2024-06-17,1648.6,808.5,204.6,74.9
F010,2024-06-18,1446.5,465.9,166.3,
F010,2024-06-19,1331.4,756.3,230.8,121.9
F010,2024-06-20,1535.9,,261.6,
F010,2024-06-21,1898.3,748.1,185.8,116.2
F010,2024-06-22,1263.5,336.4,175.5,70.3
F010,2024-06-23,1021.8,312.4,118.3,75.3
F010,2024-06-25,1973.8,675.5,191.4,99.9
F010,2024-06-26,1938.3,369.2,197.3,
F010,2024-06-27,1933.0,773.4,194.4,108.7
F010,2024-06-28,1386.5,870.2,219.0,96.6
F010,2024-06-29,1243.9,522.9,141.9,106.0
F010,2024-06-30,853.2,302.0,140.0,109.8
F011,2024-01-01,776.0,495.8,245.6,
F011,2024-01-02,1100.3,452.4,229.5,28.5
F011,2024-01-03,1158.6,456.4,343.0,50.6
F011,2024-01-04,834.8,312.8,289.9,78.9
F011,2024-01-05,969.2,595.1,248.4,44.9
F011,2024-01-06,454.9,186.7,156.7,25.4
F011,2024-01-07,525.4,180.5,174.8,82.1
F011,2024-01-08,1051.0,341.0,358.7,55.9
F011,2024-01-09,957.4,289.4,282.7,112.4
F011,2024-01-10,,444.9,257.8,99.9
F011,2024-01-11,854.8,551.1,246.6,115.5
F011,2024-01-12,1078.1,,285.0,25.8
F011,2024-01-13,534.4,272.2,174.6,79.7
F011,2024-01-16,1147.4,395.5,362.6,71.3
F011,2024-01-17,1230.0,539.6,249.8,22.4
F011,2024-01-18,902.0,341.6,282.4,85.7
F011,2024-01-19,1183.6,407.5,305.1,35.0
F011,2024-01-20,476.1,201.1,193.1,61.1
F011,2024-01-21,748.9,268.5,203.4,41.7
F011,2024-01-22,988.8,358.5,335.7,37.9
F011,2024-01-23,900.8,622.3,232.0,63.5
F011,2024-01-24,1125.7,449.3,339.3,68.9
F011,2024-01-25,1241.9,494.9,336.4,71.8
F011,2024-01-26,972.6,592.0,349.7,
F011,2024-01-27,773.1,298.0,200.7,101.3
F011,2024-01-28,823.4,374.3,154.8,
F011,2024-01-29,1193.5,395.3,252.4,113.9
F011,2024-01-30,1053.5,406.3,338.9,101.7
F011,2024-01-31,1010.2,285.8,229.3,
F011,2024-02-01,863.9,438.6,274.6,42.8
F011,2024-02-02,1075.4,392.9,271.9,93.4
F011,2024-02-03,458.9,367.2,,41.1
F011,2024-02-04,702.3,278.3,171.4,116.0
F011,2024-02-05,741.5,285.2,232.9,
F011,2024-02-06,911.4,,365.3,21.2
F011,2024-02-07,749.1,377.0,244.3,117.4
F011,2024-02-09,714.2,370.7,371.3,21.6
F011,2024-02-10,528.6,315.4,203.7,96.8
F011,2024-02-11,669.3,409.7,188.8,80.6
F011,2024-02-12,706.0,299.1,233.6,39.8
F011,2024-02-13,763.5,500.9,234.0,75.9
F011,2024-02-14,1090.6,571.6,372.2,64.5
F011,2024-02-15,1016.6,,368.3,123.5
F011,2024-02-16,723.4,331.0,352.1,102.6
F011,2024-02-17,693.3,294.1,208.1,114.8
F011,2024-02-18,670.9,312.1,241.7,104.7
F011,2024-02-19,,512.8,,44.0
F011,2024-02-20,946.0,365.3,256.8,38.1
F011,2024-02-21,736.7,410.3,277.6,41.7
F011,2024-02-22,1086.9,601.2,286.3,120.5
F011,2024-02-23,967.2,436.1,315.8,54.7
F011,2024-02-24,,291.7,,31.4
F011,2024-02-25,536.9,189.3,213.8,83.8
F011,2024-02-26,706.4,241.7,361.9,
F011,2024-02-27,1142.3,474.0,370.8,
F011,2024-02-29,849.5,290.0,237.0,33.4
F011,2024-03-01,1061.8,349.4,249.7,26.6
F011,2024-03-02,685.6,246.1,196.3,110.4
F011,2024-03-03,590.8,164.5,200.0,26.1
F011,2024-03-04,870.7,620.8,380.2,
F011,2024-03-05,1071.2,638.3,366.9,
F011,2024-03-06,1069.3,428.7,363.0,118.3
F011,2024-03-07,,294.3,260.8,119.4
F011,2024-03-08,1245.7,395.5,290.5,125.3
F011,2024-03-09,,169.0,224.9,49.9
F011,2024-03-11,1303.3,509.3,271.2,124.6
F011,2024-03-12,1160.2,501.0,347.5,56.8
F011,2024-03-13,998.4,338.6,287.1,43.6
F011,2024-03-15,1188.0,498.5,285.0,
F011,2024-03-16,857.8,185.2,239.7,55.8
F011,2024-03-17,688.6,,222.3,111.7
F011,2024-03-18,1070.5,588.4,383.6,64.1
F011,2024-03-19,1065.4,351.5,234.4,44.5
F011,2024-03-20,1045.2,442.2,267.5,109.7
F011,2024-03-21,1302.9,343.8,314.3,69.9
F011,2024-03-22,847.1,592.1,309.1,81.2
F011,2024-03-23,736.8,275.5,157.4,52.6
F011,2024-03-24,676.6,254.2,239.8,100.0
F011,2024-03-25,1241.5,345.0,241.1,93.2
F011,2024-03-26,991.8,597.9,312.5,
F011,2024-03-27,746.4,585.7,389.9,52.7
F011,2024-03-28,922.0,283.4,331.2,110.9
F011,2024-03-29,735.3,408.7,330.9,81.3
F011,2024-03-30,504.7,342.0,168.5,66.9
F011,2024-03-31,723.8,156.4,169.9,
F011,2024-04-01,1095.2,232.9,318.1,22.6
F011,2024-04-02,915.0,490.3,296.2,118.0
F011,2024-04-03,768.6,604.8,,71.9
F011,2024-04-04,1340.8,570.2,276.2,97.0
F011,2024-04-05,912.4,259.4,293.6,123.7
F011,2024-04-06,623.2,375.9,237.8,69.3
F011,2024-04-07,578.4,246.2,249.2,84.6
F011,2024-04-08,,392.9,,112.6
F011,2024-04-09,1367.7,367.4,270.1,103.9
F011,2024-04-10,894.9,279.7,311.9,86.8
F011,2024-04-12,,582.4,,
F011,2024-04-13,895.6,328.0,212.0,47.7
F011,2024-04-14,669.0,242.9,230.9,122.9
F011,2024-04-15,1163.9,237.2,267.2,35.0
F011,2024-04-16,1123.2,,320.3,103.3
F011,2024-04-17,1337.2,328.5,282.1,66.6
F011,2024-04-18,1294.8,333.7,374.3,81.5
F011,2024-04-19,938.1,320.8,314.8,62.7
F011,2024-04-20,846.8,385.3,162.0,45.7
F011,2024-04-21,526.3,288.0,192.8,110.2
F011,2024-04-22,1229.4,433.0,255.4,28.8
F011,2024-04-23,1018.8,407.9,277.2,
F011,2024-04-24,1081.2,546.5,327.2,56.1
F011,2024-04-25,,540.5,,54.0
F011,2024-04-27,581.7,394.0,200.6,117.6
F011,2024-04-28,505.8,190.5,254.6,
F011,2024-04-29,986.3,310.8,350.6,67.9
F011,2024-04-30,,,,68.1
F011,2024-05-01,1319.8,,346.8,68.1
F011,2024-05-02,884.4,274.6,267.3,96.4
F011,2024-05-03,1167.4,432.1,361.0,75.7
F011,2024-05-04,804.2,282.8,229.8,
F011,2024-05-05,749.3,238.9,265.1,66.5
F011,2024-05-06,1164.8,414.4,360.9,120.6
F011,2024-05-07,873.0,251.7,251.7,54.5
F011,2024-05-08,1062.6,615.0,299.5,117.5
F011,2024-05-09,1141.4,,409.8,111.4
F011,2024-05-10,1179.6,617.4,261.6,55.1
F011,2024-05-11,813.7,270.3,214.4,34.7
F011,2024-05-12,673.6,356.5,177.1,36.1
F011,2024-05-13,971.5,411.6,261.4,106.2
F011,2024-05-14,1415.1,293.6,380.7,46.1
F011,2024-05-15,1240.3,601.4,278.1,115.1
F011,2024-05-16,1196.2,253.9,355.3,58.1
F011,2024-05-17,817.0,319.6,293.1,48.7
F011,2024-05-18,,142.5,210.7,76.3
F011,2024-05-19,534.4,349.1,224.4,43.8
F011,2024-05-20,1342.2,386.4,402.1,86.1
F011,2024-05-22,949.7,308.3,290.7,101.8
F011,2024-05-23,931.2,538.6,351.2,120.6
F011,2024-05-24,1295.8,218.3,395.0,130.6
F011,2024-05-25,,172.9,,112.6
F011,2024-05-26,605.9,274.1,188.6,95.5
F011,2024-05-27,1025.9,,,77.3
F011,2024-05-28,855.1,637.0,360.9,66.7
F011,2024-05-29,1249.2,431.9,268.6,53.7
F011,2024-05-30,1064.7,275.8,335.1,
F011,2024-05-31,1335.7,587.1,259.4,81.1
F011,2024-06-01,898.2,324.4,244.8,114.9
F011,2024-06-02,646.2,383.4,,69.2
F011,2024-06-03,1426.5,412.3,336.3,98.3
F011,2024-06-04,794.9,504.7,288.7,110.9
F011,2024-06-05,1255.0,265.7,355.2,133.8
F011,2024-06-06,,374.2,341.4,129.0
F011,2024-06-07,879.6,592.3,352.4,77.5
F011,2024-06-08,706.4,151.9,184.2,51.3
F011,2024-06-11,1184.2,594.9,314.7,31.1
F011,2024-06-12,1300.1,581.0,326.8,40.3
F011,2024-06-13,1404.0,395.7,267.3,84.2
F011,2024-06-14,1316.0,515.1,417.2,32.2
F011,2024-06-15,763.6,148.4,267.9,111.5
F011,2024-06-16,738.7,289.9,187.6,111.0
F011,2024-06-17,1009.6,298.8,255.6,36.0
F011,2024-06-18,1041.2,334.5,255.7,36.7
F011,2024-06-19,1029.2,394.4,400.1,128.3
F011,2024-06-20,846.1,421.1,364.5,113.9
F011,2024-06-21,1447.1,602.4,394.9,52.2
F011,2024-06-22,519.3,180.1,271.4,117.2
F011,2024-06-23,663.2,143.0,237.5,30.4
F011,2024-06-24,950.8,541.2,351.4,56.2
F011,2024-06-26,1208.1,294.3,,61.9
F011,2024-06-28,1044.8,464.5,368.0,48.7
F011,2024-06-29,941.9,406.6,250.0,82.1
F011,2024-06-30,652.9,197.1,253.1,85.7
F012,2024-01-01,1336.4,490.0,445.4,100.1
F012,2024-01-02,1714.0,370.7,384.6,74.1
F012,2024-01-03,1666.4,757.8,479.1,117.5
F012,2024-01-04,1304.5,914.9,389.3,49.7
F012,2024-01-05,1787.1,489.8,454.0,74.2
F012,2024-01-06,1252.7,538.8,214.9,57.1
F012,2024-01-07,,536.2,,48.0
F012,2024-01-08,1675.6,581.4,390.5,26.1
F012,2024-01-09,1525.6,721.2,425.1,83.6
F012,2024-01-10,1617.0,648.6,512.3,37.0
F012,2024-01-11,1815.1,,327.2,29.3
F012,2024-01-12,1322.7,,511.7,55.2
F012,2024-01-13,1221.5,379.8,,
F012,2024-01-14,1188.3,492.2,259.2,63.3
F012,2024-01-15,1420.6,,337.0,101.3
F012,2024-01-16,1692.7,690.4,445.8,108.8
F012,2024-01-17,,1016.9,510.5,22.4
F012,2024-01-18,1392.6,413.9,349.5,35.7
F012,2024-01-19,1439.8,,435.7,
F012,2024-01-20,738.0,326.7,309.4,109.5
F012,2024-01-21,975.6,605.4,235.1,108.8
F012,2024-01-22,1080.6,659.9,486.4,119.6
F012,2024-01-23,1776.1,568.9,521.6,115.0
F012,2024-01-24,1468.4,,502.9,40.9
F012,2024-01-25,1492.3,479.1,415.0,55.8
F012,2024-01-26,1758.9,993.5,446.7,83.7
F012,2024-01-27,719.5,,331.2,44.5
F012,2024-01-28,1133.0,608.9,316.6,20.4
F012,2024-01-29,1119.8,695.8,363.0,85.4
F012,2024-01-30,1247.4,822.8,409.1,63.8
F012,2024-02-01,1149.5,372.3,366.5,85.3
F012,2024-02-02,1418.5,465.2,399.6,34.8
F012,2024-02-03,1275.7,689.5,300.4,59.0
F012,2024-02-04,1265.8,252.6,359.4,36.1
F012,2024-02-05,1496.8,607.5,394.0,30.3
F012,2024-02-06,1853.4,920.0,545.3,88.5
F012,2024-02-07,1785.6,912.5,547.5,110.7
F012,2024-02-08,,836.5,521.2,52.0
F012,2024-02-09,1213.4,953.1,518.0,104.5
F012,2024-02-11,751.7,,308.0,74.8
F012,2024-02-14,,734.2,509.0,23.6
F012,2024-02-15,1587.3,791.9,511.4,43.8
F012,2024-02-16,1969.7,1034.8,377.4,76.0
F012,2024-02-17,1123.0,485.1,222.6,
F012,2024-02-18,1250.4,565.3,267.9,66.1
F012,2024-02-19,1210.1,605.2,518.4,61.8
F012,2024-02-20,1893.6,694.0,371.2,120.6
F012,2024-02-21,1758.5,,504.8,100.3
F012,2024-02-22,1363.6,773.8,535.0,
F012,2024-02-23,1436.0,1008.9,450.1,
F012,2024-02-24,,265.8,276.3,62.3
F012,2024-02-25,1220.8,333.3,324.7,28.0
F012,2024-02-26,,890.3,433.9,
F012,2024-02-27,1892.2,1021.5,414.0,85.6
F012,2024-02-28,1439.4,709.5,371.4,69.2
F012,2024-02-29,1884.6,710.3,379.9,56.4
F012,2024-03-01,1604.2,399.3,568.1,72.9
F012,2024-03-02,1254.8,384.3,271.8,84.6
F012,2024-03-03,1043.5,494.4,312.3,90.5
F012,2024-03-04,1351.1,,436.4,77.7
F012,2024-03-05,1551.6,678.3,532.7,37.0
F012,2024-03-06,1281.7,736.2,558.7,111.5
F012,2024-03-07,1240.7,700.2,393.5,25.7
F012,2024-03-08,2039.7,778.0,384.6,30.7
F012,2024-03-09,1018.7,665.6,347.3,126.1
F012,2024-03-10,774.6,587.7,263.5,111.6
F012,2024-03-11,1478.1,839.4,535.8,95.2
F012,2024-03-12,1845.2,990.6,456.0,57.9
F012,2024-03-13,1423.0,824.3,406.6,33.9
F012,2024-03-14,1679.1,551.4,385.5,64.6
F012,2024-03-15,1826.5,917.7,484.7,56.6
F012,2024-03-16,854.4,403.8,303.8,95.1
F012,2024-03-17,853.6,621.9,369.5,104.8
F012,2024-03-18,1245.7,819.1,469.8,62.6
F012,2024-03-19,1269.2,488.9,351.7,102.3
F012,2024-03-21,1211.8,476.4,523.9,57.8
F012,2024-03-22,1288.3,825.4,528.0,41.6
F012,2024-03-23,1116.9,237.3,371.0,78.5
F012,2024-03-24,,257.7,263.1,64.5
F012,2024-03-25,1234.7,994.4,556.7,
F012,2024-03-26,1345.5,964.5,552.8,82.7
F012,2024-03-27,,,,78.6
F012,2024-03-28,1446.3,779.9,547.2,106.6
F012,2024-03-29,1630.1,1063.5,367.4,47.1
F012,2024-03-30,,514.4,,97.9
F012,2024-04-01,2042.4,,436.1,128.8
F012,2024-04-02,1599.2,,474.0,102.3
F012,2024-04-03,2012.8,983.8,578.0,85.0
F012,2024-04-04,1223.8,681.4,570.9,61.4
F012,2024-04-05,1421.5,646.3,396.9,101.4
F012,2024-04-06,785.2,366.3,314.7,112.1
F012,2024-04-07,1058.0,505.3,266.0,
F012,2024-04-08,1465.7,576.1,353.3,52.2
F012,2024-04-09,1753.5,678.9,542.1,78.4
F012,2024-04-10,1546.2,481.2,531.9,58.7
F012,2024-04-11,1917.5,616.5,538.1,129.6
F012,2024-04-12,1869.7,690.5,399.1,115.7
F012,2024-04-13,920.6,,317.5,97.0
F012,2024-04-14,818.8,321.8,293.7,67.1
F012,2024-04-15,1160.7,845.9,572.1,25.5
F012,2024-04-16,1548.2,668.4,562.3,30.0
F012,2024-04-17,1229.2,410.4,539.1,
F012,2024-04-18,1272.4,411.4,390.7,44.2
F012,2024-04-19,1170.4,540.2,369.3,81.1
F012,2024-04-20,1235.3,572.9,285.1,77.7
F012,2024-04-21,1064.5,665.5,270.1,71.7
F012,2024-04-22,1686.3,407.6,432.5,124.6
F012,2024-04-23,1612.2,445.3,400.3,
F012,2024-04-24,1579.7,764.0,423.7,38.1
F012,2024-04-25,2006.1,790.3,549.7,64.1
F012,2024-04-26,1514.1,664.4,535.6,58.0
F012,2024-04-27,872.3,251.4,254.3,82.7
F012,2024-04-28,904.4,690.8,282.1,62.6
F012,2024-04-29,1790.2,1026.3,554.1,85.0
F012,2024-04-30,1312.0,843.6,365.0,49.2
F012,2024-05-01,1356.0,540.4,415.7,
F012,2024-05-02,2157.0,975.0,476.0,117.5
F012,2024-05-03,1443.0,416.2,563.9,109.0
F012,2024-05-04,,530.9,293.3,128.5
F012,2024-05-05,1010.6,,309.9,68.9
F012,2024-05-06,1888.8,458.7,503.6,72.3
F012,2024-05-07,1254.1,693.0,578.0,105.7
F012,2024-05-08,1186.8,422.2,399.4,
F012,2024-05-09,1311.0,,591.2,47.7
F012,2024-05-10,1213.2,411.3,445.5,66.4
F012,2024-05-11,920.1,606.0,251.5,37.5
F012,2024-05-12,1058.3,506.5,298.6,77.4
F012,2024-05-14,1227.7,,407.8,119.4
F012,2024-05-15,,887.3,,123.6
F012,2024-05-16,,782.2,376.5,86.1
F012,2024-05-17,1444.0,690.5,517.5,118.5
F012,2024-05-18,779.3,282.9,356.9,25.5
F012,2024-05-19,1400.2,425.6,347.6,100.7
F012,2024-05-20,1283.8,963.3,533.1,129.3
F012,2024-05-21,1772.0,594.3,425.0,71.9
F012,2024-05-22,1329.3,496.3,374.1,87.6
F012,2024-05-23,1475.9,865.9,592.8,
F012,2024-05-24,1346.2,723.0,550.0,23.6
F012,2024-05-25,1120.1,265.8,389.6,54.2
F012,2024-05-26,1355.4,483.4,267.5,93.7
F012,2024-05-27,1572.2,901.1,555.1,37.4
F012,2024-05-28,1228.2,741.2,490.0,118.8
F012,2024-05-29,,1040.5,602.7,23.1
F012,2024-05-30,2065.0,798.4,407.9,125.1
F012,2024-05-31,1749.1,368.9,468.8,133.7
F012,2024-06-01,907.4,,372.5,114.9
F012,2024-06-02,1288.0,659.9,345.5,113.0
F012,2024-06-03,2058.1,688.9,514.9,96.2
F012,2024-06-04,1283.5,790.3,372.5,64.6
F012,2024-06-05,1871.0,1043.8,460.8,130.7
F012,2024-06-06,1965.3,991.7,545.2,105.4
F012,2024-06-07,1913.1,916.8,453.3,126.5
F012,2024-06-08,1101.2,408.8,,98.2
F012,2024-06-09,,555.6,,41.7
F012,2024-06-11,,914.7,517.9,108.8
F012,2024-06-12,,1052.7,414.3,79.1
F012,2024-06-13,1741.9,380.2,579.6,53.9
F012,2024-06-14,1481.9,869.9,373.2,118.9
F012,2024-06-15,788.9,530.4,320.9,128.6
F012,2024-06-16,1047.4,643.0,293.6,28.7
F012,2024-06-18,1665.8,643.0,373.4,44.5
F012,2024-06-20,2068.2,948.4,551.2,
F012,2024-06-21,2170.9,521.6,535.2,52.0
F012,2024-06-22,975.7,658.3,372.6,72.2
F012,2024-06-23,1197.6,623.3,266.7,45.5
F012,2024-06-24,1528.4,889.9,449.4,87.0
F012,2024-06-25,1357.2,700.8,471.9,63.9
F012,2024-06-26,2163.9,792.6,512.7,30.9
F012,2024-06-27,1814.3,,552.3,29.9
F012,2024-06-29,886.3,508.5,325.1,75.6
F012,2024-06-30,1021.0,342.0,333.4,136.7
F013,2024-01-01,881.8,481.5,123.9,0.0
F013,2024-01-02,1362.6,,113.9,0.0
F013,2024-01-03,1174.8,558.9,83.9,0.0
F013,2024-01-04,1399.1,612.9,90.0,0.0
F013,2024-01-05,1246.5,750.1,,0.0
F013,2024-01-06,714.3,379.2,58.8,0.0
F013,2024-01-07,675.2,201.0,53.1,0.0
F013,2024-01-08,1010.3,644.4,130.4,0.0
F013,2024-01-09,1085.8,438.9,90.2,0.0
F013,2024-01-10,1076.8,308.6,84.8,0.0
F013,2024-01-11,774.2,478.8,133.2,0.0
F013,2024-01-12,1296.2,569.4,118.2,0.0
F013,2024-01-13,891.3,275.0,55.4,0.0
F013,2024-01-14,729.8,,72.9,0.0
F013,2024-01-15,1262.2,,116.1,0.0
F013,2024-01-16,1094.0,333.6,,0.0
F013,2024-01-17,1376.1,786.9,128.2,0.0
F013,2024-01-18,1296.5,425.2,91.7,0.0
F013,2024-01-19,871.6,761.4,104.5,0.0
F013,2024-01-20,572.0,347.0,72.2,0.0
F013,2024-01-21,904.6,254.4,66.0,0.0
F013,2024-01-22,,338.7,101.4,0.0
F013,2024-01-23,1237.3,340.4,115.5,0.0
F013,2024-01-24,1262.7,466.2,91.0,0.0
F013,2024-01-25,944.5,711.5,91.5,0.0
F013,2024-01-26,1141.8,426.7,119.6,0.0
F013,2024-01-27,734.7,540.3,76.6,0.0
F013,2024-01-28,845.9,347.0,77.6,0.0
F013,2024-01-29,1353.1,514.5,86.0,0.0
F013,2024-01-30,1038.6,590.4,81.6,0.0
F013,2024-01-31,1073.8,774.3,103.2,0.0
F013,2024-02-01,1343.0,,127.8,0.0
F013,2024-02-02,1319.2,681.1,95.9,0.0
F013,2024-02-03,623.6,288.6,67.2,0.0
F013,2024-02-04,,376.1,83.0,0.0
F013,2024-02-06,1258.6,731.1,93.5,0.0
F013,2024-02-07,1191.7,,133.0,0.0
F013,2024-02-09,1310.5,792.5,126.1,0.0
F013,2024-02-10,593.7,371.2,78.1,0.0
F013,2024-02-11,892.0,404.1,79.0,0.0
F013,2024-02-12,1071.0,394.0,84.2,0.0
F013,2024-02-14,1166.6,799.7,86.9,0.0
F013,2024-02-16,806.4,477.5,124.4,0.0
F013,2024-02-17,,512.3,56.3,0.0
F013,2024-02-18,689.2,453.5,61.5,0.0
F013,2024-02-19,1137.1,419.5,102.6,0.0
F013,2024-02-20,1067.3,785.7,121.9,0.0
F013,2024-02-21,,330.1,86.0,0.0
F013,2024-02-22,1005.8,781.1,103.8,0.0
F013,2024-02-23,872.5,336.4,83.5,0.0
F013,2024-02-24,575.6,407.7,60.2,0.0
F013,2024-02-25,679.4,261.7,57.2,0.0
F013,2024-02-26,1416.1,295.5,118.0,0.0
F013,2024-02-27,964.8,635.0,104.2,0.0
F013,2024-02-28,1025.1,719.6,135.5,0.0
F013,2024-02-29,899.8,479.9,94.2,0.0
F013,2024-03-01,1161.6,592.2,100.7,0.0
F013,2024-03-02,594.6,499.2,85.5,0.0
F013,2024-03-04,1316.4,653.7,106.2,0.0
F013,2024-03-05,950.6,758.1,88.9,0.0
F013,2024-03-06,1007.2,587.8,101.9,0.0
F013,2024-03-07,1025.3,347.8,110.7,0.0
F013,2024-03-08,1162.6,771.3,138.4,0.0
F013,2024-03-09,696.7,392.3,56.9,0.0
F013,2024-03-10,732.4,418.6,61.8,0.0
F013,2024-03-11,,531.1,,0.0
F013,2024-03-12,1505.3,419.2,118.4,0.0
F013,2024-03-13,1463.3,,134.6,0.0
F013,2024-03-14,1190.2,,111.1,0.0
F013,2024-03-15,972.3,555.7,86.9,0.0
F013,2024-03-16,623.4,305.9,80.6,0.0
F013,2024-03-18,1413.7,430.5,118.4,0.0
F013,2024-03-19,844.8,457.2,89.1,0.0
F013,2024-03-20,953.0,794.6,92.4,0.0
F013,2024-03-21,1468.7,714.7,127.9,0.0
F013,2024-03-22,999.9,732.7,117.7,0.0
F013,2024-03-23,638.7,185.4,70.9,0.0
F013,2024-03-24,680.2,194.2,68.8,0.0
F013,2024-03-26,838.0,372.7,106.1,0.0
F013,2024-03-27,1007.6,355.8,118.4,0.0
F013,2024-03-28,1291.1,704.9,112.9,0.0
F013,2024-03-29,1039.6,726.1,93.6,0.0
F013,2024-03-30,557.5,465.1,75.7,0.0
F013,2024-03-31,694.8,355.7,75.4,0.0
F013,2024-04-01,842.9,560.5,141.9,0.0
