request_id,tenant_id,tier_id,timestamp,throttle_reason,hourly_count,daily_count,decision,decision_reason
R00006484,T0020,FREE,2025-01-03 16:52:27,TOKEN_EXCEEDED,3,24,BLOCK,HARD_BLOCK_TIER
R00006508,T0020,FREE,2025-01-03 17:01:55,TOKEN_EXCEEDED,1,25,BLOCK,HARD_BLOCK_TIER
R00006525,T0020,FREE,2025-01-03 17:08:41,TOKEN_EXCEEDED,2,26,BLOCK,HARD_BLOCK_TIER
R00006551,T0020,FREE,2025-01-03 17:17:36,TOKEN_EXCEEDED,3,27,BLOCK,HARD_BLOCK_TIER
R00006591,T0020,FREE,2025-01-03 17:32:57,TOKEN_EXCEEDED,4,28,BLOCK,HARD_BLOCK_TIER
R00006636,T0020,FREE,2025-01-03 17:47:48,TOKEN_EXCEEDED,5,29,BLOCK,HARD_BLOCK_TIER
R00006707,T0020,FREE,2025-01-03 18:36:20,TOKEN_EXCEEDED,1,30,BLOCK,HARD_BLOCK_TIER
R00006711,T0020,FREE,2025-01-03 18:41:32,TOKEN_EXCEEDED,2,31,BLOCK,HARD_BLOCK_TIER
R00006747,T0020,FREE,2025-01-03 19:10:10,TOKEN_EXCEEDED,1,32,BLOCK,HARD_BLOCK_TIER
R00006788,T0020,FREE,2025-01-03 19:48:20,TOKEN_EXCEEDED,2,33,BLOCK,HARD_BLOCK_TIER
R00006810,T0020,FREE,2025-01-03 20:08:07,TOKEN_EXCEEDED,1,34,BLOCK,HARD_BLOCK_TIER
R00006839,T0020,FREE,2025-01-03 20:36:50,TOKEN_EXCEEDED,2,35,BLOCK,HARD_BLOCK_TIER
R00006979,T0020,FREE,2025-01-03 22:42:07,TOKEN_EXCEEDED,1,36,BLOCK,HARD_BLOCK_TIER
R00003736,T0021,FREE,2025-01-02 14:48:37,TOKEN_EXCEEDED,4,26,GRACE,WITHIN_GRACE_0MIN
R00003805,T0021,FREE,2025-01-02 15:12:31,TOKEN_EXCEEDED,1,27,BLOCK,HARD_BLOCK_TIER
R00003850,T0021,FREE,2025-01-02 15:27:58,TOKEN_EXCEEDED,2,28,BLOCK,HARD_BLOCK_TIER
R00003943,T0021,FREE,2025-01-02 15:59:25,TOKEN_EXCEEDED,3,29,BLOCK,HARD_BLOCK_TIER
R00004153,T0021,FREE,2025-01-02 17:06:41,TOKEN_EXCEEDED,1,30,BLOCK,HARD_BLOCK_TIER
R00004199,T0021,FREE,2025-01-02 17:20:57,TOKEN_EXCEEDED,2,31,BLOCK,HARD_BLOCK_TIER
R00004353,T0021,FREE,2025-01-02 18:35:57,TOKEN_EXCEEDED,1,32,BLOCK,HARD_BLOCK_TIER
R00004358,T0021,FREE,2025-01-02 18:38:32,TOKEN_EXCEEDED,2,33,BLOCK,HARD_BLOCK_TIER
R00004450,T0021,FREE,2025-01-02 19:45:54,TOKEN_EXCEEDED,1,34,BLOCK,HARD_BLOCK_TIER
R00004533,T0021,FREE,2025-01-02 20:44:42,TOKEN_EXCEEDED,1,35,BLOCK,HARD_BLOCK_TIER
R00004559,T0021,FREE,2025-01-02 21:09:21,TOKEN_EXCEEDED,1,36,BLOCK,HARD_BLOCK_TIER
R00004574,T0021,FREE,2025-01-02 21:27:31,TOKEN_EXCEEDED,2,37,BLOCK,HARD_BLOCK_TIER
R00004646,T0021,FREE,2025-01-02 22:25:24,TOKEN_EXCEEDED,1,38,BLOCK,HARD_BLOCK_TIER
R00004684,T0021,FREE,2025-01-02 22:55:40,TOKEN_EXCEEDED,2,39,BLOCK,HARD_BLOCK_TIER
R00004708,T0021,FREE,2025-01-02 23:16:15,TOKEN_EXCEEDED,1,40,BLOCK,HARD_BLOCK_TIER
R00004740,T0021,FREE,2025-01-02 23:39:36,TOKEN_EXCEEDED,2,41,BLOCK,HARD_BLOCK_TIER
R00004745,T0021,FREE,2025-01-02 23:45:01,TOKEN_EXCEEDED,3,42,BLOCK,HARD_BLOCK_TIER
R00004755,T0021,FREE,2025-01-02 23:52:43,TOKEN_EXCEEDED,4,43,BLOCK,HARD_BLOCK_TIER
R00007648,T0021,FREE,2025-01-03 03:00:00,TOKEN_EXCEEDED,2,3,BLOCK,HARD_BLOCK_TIER
R00007652,T0021,FREE,2025-01-03 03:00:01,TOKEN_EXCEEDED,3,4,BLOCK,HARD_BLOCK_TIER
R00007644,T0021,FREE,2025-01-03 03:00:03,TOKEN_EXCEEDED,4,5,BLOCK,HARD_BLOCK_TIER
R00007638,T0021,FREE,2025-01-03 03:00:04,TOKEN_EXCEEDED,5,6,BLOCK,HARD_BLOCK_TIER
R00007647,T0021,FREE,2025-01-03 03:00:04,TOKEN_EXCEEDED,6,7,BLOCK,HARD_BLOCK_TIER
R00007633,T0021,FREE,2025-01-03 03:00:06,TOKEN_EXCEEDED,7,8,BLOCK,HARD_BLOCK_TIER
R00007660,T0021,FREE,2025-01-03 03:00:07,TOKEN_EXCEEDED,8,9,BLOCK,HARD_BLOCK_TIER
R00007634,T0021,FREE,2025-01-03 03:00:08,TOKEN_EXCEEDED,9,10,BLOCK,HARD_BLOCK_TIER
R00007655,T0021,FREE,2025-01-03 03:00:08,TOKEN_EXCEEDED,10,11,BLOCK,HARD_BLOCK_TIER
R00007656,T0021,FREE,2025-01-03 03:00:09,TOKEN_EXCEEDED,11,12,BLOCK,HARD_BLOCK_TIER
R00007657,T0021,FREE,2025-01-03 03:00:09,TOKEN_EXCEEDED,12,13,BLOCK,HARD_BLOCK_TIER
R00007635,T0021,FREE,2025-01-03 03:00:13,TOKEN_EXCEEDED,13,14,BLOCK,HARD_BLOCK_TIER
R00007651,T0021,FREE,2025-01-03 03:00:13,TOKEN_EXCEEDED,14,15,BLOCK,HARD_BLOCK_TIER
R00007658,T0021,FREE,2025-01-03 03:00:15,TOKEN_EXCEEDED,15,16,BLOCK,HARD_BLOCK_TIER
R00007640,T0021,FREE,2025-01-03 03:00:18,TOKEN_EXCEEDED,16,17,BLOCK,HARD_BLOCK_TIER
R00007654,T0021,FREE,2025-01-03 03:00:20,TOKEN_EXCEEDED,17,18,BLOCK,HARD_BLOCK_TIER
R00007646,T0021,FREE,2025-01-03 03:00:22,TOKEN_EXCEEDED,18,19,BLOCK,HARD_BLOCK_TIER
R00007661,T0021,FREE,2025-01-03 03:00:25,TOKEN_EXCEEDED,19,20,BLOCK,HARD_BLOCK_TIER
R00007643,T0021,FREE,2025-01-03 03:00:30,TOKEN_EXCEEDED,20,21,BLOCK,HARD_BLOCK_TIER
R00007641,T0021,FREE,2025-01-03 03:00:32,TOKEN_EXCEEDED,21,22,BLOCK,HARD_BLOCK_TIER
R00007645,T0021,FREE,2025-01-03 03:00:39,TOKEN_EXCEEDED,22,23,BLOCK,HARD_BLOCK_TIER
R00007649,T0021,FREE,2025-01-03 03:00:39,TOKEN_EXCEEDED,23,24,BLOCK,HARD_BLOCK_TIER
R00007642,T0021,FREE,2025-01-03 03:00:42,TOKEN_EXCEEDED,24,25,BLOCK,HARD_BLOCK_TIER
R00007650,T0021,FREE,2025-01-03 03:00:44,TOKEN_EXCEEDED,25,26,BLOCK,HARD_BLOCK_TIER
R00007659,T0021,FREE,2025-01-03 03:00:51,TOKEN_EXCEEDED,26,27,BLOCK,HARD_BLOCK_TIER
R00007632,T0021,FREE,2025-01-03 03:00:53,TOKEN_EXCEEDED,27,28,BLOCK,HARD_BLOCK_TIER
R00007639,T0021,FREE,2025-01-03 03:00:53,TOKEN_EXCEEDED,28,29,BLOCK,HARD_BLOCK_TIER
R00007636,T0021,FREE,2025-01-03 03:00:54,TOKEN_EXCEEDED,29,30,BLOCK,HARD_BLOCK_TIER
R00007653,T0021,FREE,2025-01-03 03:00:58,TOKEN_EXCEEDED,30,31,BLOCK,HARD_BLOCK_TIER
R00007673,T0021,FREE,2025-01-03 03:01:04,TOKEN_EXCEEDED,31,32,BLOCK,HARD_BLOCK_TIER
R00007684,T0021,FREE,2025-01-03 03:01:04,TOKEN_EXCEEDED,32,33,BLOCK,HARD_BLOCK_TIER
R00007663,T0021,FREE,2025-01-03 03:01:07,TOKEN_EXCEEDED,33,34,BLOCK,HARD_BLOCK_TIER
R00007683,T0021,FREE,2025-01-03 03:01:07,TOKEN_EXCEEDED,34,35,BLOCK,HARD_BLOCK_TIER
R00007692,T0021,FREE,2025-01-03 03:01:07,TOKEN_EXCEEDED,35,36,BLOCK,HARD_BLOCK_TIER
R00007669,T0021,FREE,2025-01-03 03:01:11,TOKEN_EXCEEDED,36,37,BLOCK,HARD_BLOCK_TIER
R00007670,T0021,FREE,2025-01-03 03:01:13,TOKEN_EXCEEDED,37,38,BLOCK,HARD_BLOCK_TIER
R00007666,T0021,FREE,2025-01-03 03:01:15,TOKEN_EXCEEDED,38,39,BLOCK,HARD_BLOCK_TIER
R00007677,T0021,FREE,2025-01-03 03:01:17,TOKEN_EXCEEDED,39,40,BLOCK,HARD_BLOCK_TIER
R00007682,T0021,FREE,2025-01-03 03:01:18,TOKEN_EXCEEDED,40,41,BLOCK,HARD_BLOCK_TIER
R00007680,T0021,FREE,2025-01-03 03:01:19,TOKEN_EXCEEDED,41,42,BLOCK,HARD_BLOCK_TIER
R00007671,T0021,FREE,2025-01-03 03:01:21,TOKEN_EXCEEDED,42,43,BLOCK,HARD_BLOCK_TIER
R00007674,T0021,FREE,2025-01-03 03:01:22,TOKEN_EXCEEDED,43,44,BLOCK,HARD_BLOCK_TIER
R00007681,T0021,FREE,2025-01-03 03:01:25,TOKEN_EXCEEDED,44,45,BLOCK,HARD_BLOCK_TIER
R00007691,T0021,FREE,2025-01-03 03:01:26,TOKEN_EXCEEDED,45,46,BLOCK,HARD_BLOCK_TIER
R00007689,T0021,FREE,2025-01-03 03:01:29,TOKEN_EXCEEDED,46,47,BLOCK,HARD_BLOCK_TIER
R00007665,T0021,FREE,2025-01-03 03:01:31,TOKEN_EXCEEDED,47,48,BLOCK,HARD_BLOCK_TIER
R00007667,T0021,FREE,2025-01-03 03:01:31,TOKEN_EXCEEDED,48,49,BLOCK,HARD_BLOCK_TIER
R00007662,T0021,FREE,2025-01-03 03:01:37,TOKEN_EXCEEDED,49,50,BLOCK,HARD_BLOCK_TIER
R00007687,T0021,FREE,2025-01-03 03:01:37,TOKEN_EXCEEDED,50,51,BLOCK,HARD_BLOCK_TIER
R00007679,T0021,FREE,2025-01-03 03:01:38,TOKEN_EXCEEDED,51,52,BLOCK,HARD_BLOCK_TIER
R00007694,T0021,FREE,2025-01-03 03:01:38,TOKEN_EXCEEDED,52,53,BLOCK,HARD_BLOCK_TIER
R00007690,T0021,FREE,2025-01-03 03:01:40,TOKEN_EXCEEDED,53,54,BLOCK,HARD_BLOCK_TIER
R00007693,T0021,FREE,2025-01-03 03:01:40,TOKEN_EXCEEDED,54,55,BLOCK,HARD_BLOCK_TIER
R00007675,T0021,FREE,2025-01-03 03:01:41,TOKEN_EXCEEDED,55,56,BLOCK,HARD_BLOCK_TIER
R00007685,T0021,FREE,2025-01-03 03:01:45,TOKEN_EXCEEDED,56,57,BLOCK,HARD_BLOCK_TIER
R00007678,T0021,FREE,2025-01-03 03:01:46,TOKEN_EXCEEDED,57,58,BLOCK,HARD_BLOCK_TIER
R00007672,T0021,FREE,2025-01-03 03:01:47,TOKEN_EXCEEDED,58,59,BLOCK,HARD_BLOCK_TIER
R00007688,T0021,FREE,2025-01-03 03:01:47,TOKEN_EXCEEDED,59,60,BLOCK,HARD_BLOCK_TIER
R00007664,T0021,FREE,2025-01-03 03:01:50,TOKEN_EXCEEDED,60,61,BLOCK,HARD_BLOCK_TIER
R00007686,T0021,FREE,2025-01-03 03:01:52,TOKEN_EXCEEDED,61,62,BLOCK,HARD_BLOCK_TIER
R00007676,T0021,FREE,2025-01-03 03:01:56,TOKEN_EXCEEDED,62,63,BLOCK,HARD_BLOCK_TIER
R00007668,T0021,FREE,2025-01-03 03:01:59,TOKEN_EXCEEDED,63,64,BLOCK,HARD_BLOCK_TIER
R00007722,T0021,FREE,2025-01-03 03:02:02,TOKEN_EXCEEDED,64,65,BLOCK,HARD_BLOCK_TIER
R00007727,T0021,FREE,2025-01-03 03:02:02,TOKEN_EXCEEDED,65,66,BLOCK,HARD_BLOCK_TIER
R00007718,T0021,FREE,2025-01-03 03:02:03,TOKEN_EXCEEDED,66,67,BLOCK,HARD_BLOCK_TIER
R00007698,T0021,FREE,2025-01-03 03:02:04,TOKEN_EXCEEDED,67,68,BLOCK,HARD_BLOCK_TIER
R00007711,T0021,FREE,2025-01-03 03:02:04,TOKEN_EXCEEDED,68,69,BLOCK,HARD_BLOCK_TIER
R00007701,T0021,FREE,2025-01-03 03:02:06,TOKEN_EXCEEDED,69,70,BLOCK,HARD_BLOCK_TIER
R00007726,T0021,FREE,2025-01-03 03:02:06,TOKEN_EXCEEDED,70,71,BLOCK,HARD_BLOCK_TIER
R00007719,T0021,FREE,2025-01-03 03:02:07,TOKEN_EXCEEDED,71,72,BLOCK,HARD_BLOCK_TIER
R00007714,T0021,FREE,2025-01-03 03:02:10,TOKEN_EXCEEDED,72,73,BLOCK,HARD_BLOCK_TIER
R00007710,T0021,FREE,2025-01-03 03:02:11,TOKEN_EXCEEDED,73,74,BLOCK,HARD_BLOCK_TIER
R00007730,T0021,FREE,2025-01-03 03:02:11,TOKEN_EXCEEDED,74,75,BLOCK,HARD_BLOCK_TIER
R00007705,T0021,FREE,2025-01-03 03:02:18,TOKEN_EXCEEDED,75,76,BLOCK,HARD_BLOCK_TIER
R00007704,T0021,FREE,2025-01-03 03:02:20,TOKEN_EXCEEDED,76,77,BLOCK,HARD_BLOCK_TIER
R00007706,T0021,FREE,2025-01-03 03:02:20,TOKEN_EXCEEDED,77,78,BLOCK,HARD_BLOCK_TIER
R00007697,T0021,FREE,2025-01-03 03:02:21,TOKEN_EXCEEDED,78,79,BLOCK,HARD_BLOCK_TIER
R00007703,T0021,FREE,2025-01-03 03:02:23,TOKEN_EXCEEDED,79,80,BLOCK,HARD_BLOCK_TIER
R00007721,T0021,FREE,2025-01-03 03:02:23,TOKEN_EXCEEDED,80,81,BLOCK,HARD_BLOCK_TIER
R00007725,T0021,FREE,2025-01-03 03:02:25,TOKEN_EXCEEDED,81,82,BLOCK,HARD_BLOCK_TIER
R00007728,T0021,FREE,2025-01-03 03:02:25,TOKEN_EXCEEDED,82,83,BLOCK,HARD_BLOCK_TIER
R00007702,T0021,FREE,2025-01-03 03:02:28,TOKEN_EXCEEDED,83,84,BLOCK,HARD_BLOCK_TIER
R00007708,T0021,FREE,2025-01-03 03:02:28,TOKEN_EXCEEDED,84,85,BLOCK,HARD_BLOCK_TIER
R00007717,T0021,FREE,2025-01-03 03:02:28,TOKEN_EXCEEDED,85,86,BLOCK,HARD_BLOCK_TIER
R00007713,T0021,FREE,2025-01-03 03:02:29,TOKEN_EXCEEDED,86,87,BLOCK,HARD_BLOCK_TIER
R00007700,T0021,FREE,2025-01-03 03:02:30,TOKEN_EXCEEDED,87,88,BLOCK,HARD_BLOCK_TIER
R00007715,T0021,FREE,2025-01-03 03:02:32,TOKEN_EXCEEDED,88,89,BLOCK,HARD_BLOCK_TIER
R00007732,T0021,FREE,2025-01-03 03:02:38,TOKEN_EXCEEDED,89,90,BLOCK,HARD_BLOCK_TIER
R00007716,T0021,FREE,2025-01-03 03:02:39,TOKEN_EXCEEDED,90,91,BLOCK,HARD_BLOCK_TIER
R00007696,T0021,FREE,2025-01-03 03:02:41,TOKEN_EXCEEDED,91,92,BLOCK,HARD_BLOCK_TIER
R00007724,T0021,FREE,2025-01-03 03:02:42,TOKEN_EXCEEDED,92,93,BLOCK,HARD_BLOCK_TIER
R00007723,T0021,FREE,2025-01-03 03:02:43,TOKEN_EXCEEDED,93,94,BLOCK,HARD_BLOCK_TIER
R00007731,T0021,FREE,2025-01-03 03:02:44,TOKEN_EXCEEDED,94,95,BLOCK,HARD_BLOCK_TIER
R00007720,T0021,FREE,2025-01-03 03:02:46,TOKEN_EXCEEDED,95,96,BLOCK,HARD_BLOCK_TIER
R00007709,T0021,FREE,2025-01-03 03:02:47,TOKEN_EXCEEDED,96,97,BLOCK,HARD_BLOCK_TIER
R00007699,T0021,FREE,2025-01-03 03:02:49,TOKEN_EXCEEDED,97,98,BLOCK,HARD_BLOCK_TIER
R00007695,T0021,FREE,2025-01-03 03:02:50,TOKEN_EXCEEDED,98,99,BLOCK,HARD_BLOCK_TIER
R00007729,T0021,FREE,2025-01-03 03:02:50,TOKEN_EXCEEDED,99,100,BLOCK,HARD_BLOCK_TIER
R00007733,T0021,FREE,2025-01-03 03:02:56,TOKEN_EXCEEDED,100,101,BLOCK,HARD_BLOCK_TIER
R00007712,T0021,FREE,2025-01-03 03:02:57,HOURLY_EXCEEDED|TOKEN_EXCEEDED,101,102,BLOCK,HARD_BLOCK_TIER
R00007707,T0021,FREE,2025-01-03 03:02:58,HOURLY_EXCEEDED|TOKEN_EXCEEDED,102,103,BLOCK,HARD_BLOCK_TIER
R00007759,T0021,FREE,2025-01-03 03:03:03,HOURLY_EXCEEDED|TOKEN_EXCEEDED,103,104,BLOCK,HARD_BLOCK_TIER
R00007735,T0021,FREE,2025-01-03 03:03:05,HOURLY_EXCEEDED|TOKEN_EXCEEDED,104,105,BLOCK,HARD_BLOCK_TIER
R00007738,T0021,FREE,2025-01-03 03:03:05,HOURLY_EXCEEDED|TOKEN_EXCEEDED,105,106,BLOCK,HARD_BLOCK_TIER
R00007746,T0021,FREE,2025-01-03 03:03:06,HOURLY_EXCEEDED|TOKEN_EXCEEDED,106,107,BLOCK,HARD_BLOCK_TIER
R00007756,T0021,FREE,2025-01-03 03:03:06,HOURLY_EXCEEDED|TOKEN_EXCEEDED,107,108,BLOCK,HARD_BLOCK_TIER
R00007763,T0021,FREE,2025-01-03 03:03:09,HOURLY_EXCEEDED|TOKEN_EXCEEDED,108,109,BLOCK,HARD_BLOCK_TIER
R00007739,T0021,FREE,2025-01-03 03:03:10,HOURLY_EXCEEDED|TOKEN_EXCEEDED,109,110,BLOCK,HARD_BLOCK_TIER
R00007748,T0021,FREE,2025-01-03 03:03:13,HOURLY_EXCEEDED|TOKEN_EXCEEDED,110,111,BLOCK,HARD_BLOCK_TIER
R00007740,T0021,FREE,2025-01-03 03:03:16,HOURLY_EXCEEDED|TOKEN_EXCEEDED,111,112,BLOCK,HARD_BLOCK_TIER
R00007754,T0021,FREE,2025-01-03 03:03:16,HOURLY_EXCEEDED|TOKEN_EXCEEDED,112,113,BLOCK,HARD_BLOCK_TIER
R00007751,T0021,FREE,2025-01-03 03:03:17,HOURLY_EXCEEDED|TOKEN_EXCEEDED,113,114,BLOCK,HARD_BLOCK_TIER
R00007753,T0021,FREE,2025-01-03 03:03:17,HOURLY_EXCEEDED|TOKEN_EXCEEDED,114,115,BLOCK,HARD_BLOCK_TIER
R00007745,T0021,FREE,2025-01-03 03:03:28,HOURLY_EXCEEDED|TOKEN_EXCEEDED,115,116,BLOCK,HARD_BLOCK_TIER
R00007750,T0021,FREE,2025-01-03 03:03:29,HOURLY_EXCEEDED|TOKEN_EXCEEDED,116,117,BLOCK,HARD_BLOCK_TIER
R00007737,T0021,FREE,2025-01-03 03:03:31,HOURLY_EXCEEDED|TOKEN_EXCEEDED,117,118,BLOCK,HARD_BLOCK_TIER
R00007744,T0021,FREE,2025-01-03 03:03:31,HOURLY_EXCEEDED|TOKEN_EXCEEDED,118,119,BLOCK,HARD_BLOCK_TIER
R00007734,T0021,FREE,2025-01-03 03:03:33,HOURLY_EXCEEDED|TOKEN_EXCEEDED,119,120,BLOCK,HARD_BLOCK_TIER
R00007741,T0021,FREE,2025-01-03 03:03:36,HOURLY_EXCEEDED|TOKEN_EXCEEDED,120,121,BLOCK,HARD_BLOCK_TIER
R00007758,T0021,FREE,2025-01-03 03:03:37,HOURLY_EXCEEDED|TOKEN_EXCEEDED,121,122,BLOCK,HARD_BLOCK_TIER
R00007761,T0021,FREE,2025-01-03 03:03:39,HOURLY_EXCEEDED|TOKEN_EXCEEDED,122,123,BLOCK,HARD_BLOCK_TIER
R00007757,T0021,FREE,2025-01-03 03:03:40,HOURLY_EXCEEDED|TOKEN_EXCEEDED,123,124,BLOCK,HARD_BLOCK_TIER
R00007747,T0021,FREE,2025-01-03 03:03:41,HOURLY_EXCEEDED|TOKEN_EXCEEDED,124,125,BLOCK,HARD_BLOCK_TIER
R00007752,T0021,FREE,2025-01-03 03:03:41,HOURLY_EXCEEDED|TOKEN_EXCEEDED,125,126,BLOCK,HARD_BLOCK_TIER
R00007760,T0021,FREE,2025-01-03 03:03:42,HOURLY_EXCEEDED|TOKEN_EXCEEDED,126,127,BLOCK,HARD_BLOCK_TIER
R00007762,T0021,FREE,2025-01-03 03:03:42,HOURLY_EXCEEDED|TOKEN_EXCEEDED,127,128,BLOCK,HARD_BLOCK_TIER
R00007743,T0021,FREE,2025-01-03 03:03:46,HOURLY_EXCEEDED|TOKEN_EXCEEDED,128,129,BLOCK,HARD_BLOCK_TIER
R00007755,T0021,FREE,2025-01-03 03:03:54,HOURLY_EXCEEDED|TOKEN_EXCEEDED,129,130,BLOCK,HARD_BLOCK_TIER
R00007736,T0021,FREE,2025-01-03 03:03:57,HOURLY_EXCEEDED|TOKEN_EXCEEDED,130,131,BLOCK,HARD_BLOCK_TIER
R00007742,T0021,FREE,2025-01-03 03:03:59,HOURLY_EXCEEDED|TOKEN_EXCEEDED,131,132,BLOCK,HARD_BLOCK_TIER
R00007749,T0021,FREE,2025-01-03 03:03:59,HOURLY_EXCEEDED|TOKEN_EXCEEDED,132,133,BLOCK,HARD_BLOCK_TIER
R00007771,T0021,FREE,2025-01-03 03:04:00,HOURLY_EXCEEDED|TOKEN_EXCEEDED,133,134,BLOCK,HARD_BLOCK_TIER
R00007764,T0021,FREE,2025-01-03 03:04:05,HOURLY_EXCEEDED|TOKEN_EXCEEDED,134,135,BLOCK,HARD_BLOCK_TIER
R00007772,T0021,FREE,2025-01-03 03:04:05,HOURLY_EXCEEDED|TOKEN_EXCEEDED,135,136,BLOCK,HARD_BLOCK_TIER
R00007780,T0021,FREE,2025-01-03 03:04:08,HOURLY_EXCEEDED|TOKEN_EXCEEDED,136,137,BLOCK,HARD_BLOCK_TIER
R00007766,T0021,FREE,2025-01-03 03:04:10,HOURLY_EXCEEDED|TOKEN_EXCEEDED,137,138,BLOCK,HARD_BLOCK_TIER
R00007785,T0021,FREE,2025-01-03 03:04:10,HOURLY_EXCEEDED|TOKEN_EXCEEDED,138,139,BLOCK,HARD_BLOCK_TIER
R00007777,T0021,FREE,2025-01-03 03:04:11,HOURLY_EXCEEDED|TOKEN_EXCEEDED,139,140,BLOCK,HARD_BLOCK_TIER
R00007778,T0021,FREE,2025-01-03 03:04:11,HOURLY_EXCEEDED|TOKEN_EXCEEDED,140,141,BLOCK,HARD_BLOCK_TIER
R00007765,T0021,FREE,2025-01-03 03:04:12,HOURLY_EXCEEDED|TOKEN_EXCEEDED,141,142,BLOCK,HARD_BLOCK_TIER
R00007789,T0021,FREE,2025-01-03 03:04:12,HOURLY_EXCEEDED|TOKEN_EXCEEDED,142,143,BLOCK,HARD_BLOCK_TIER
R00007790,T0021,FREE,2025-01-03 03:04:13,HOURLY_EXCEEDED|TOKEN_EXCEEDED,143,144,BLOCK,HARD_BLOCK_TIER
R00007781,T0021,FREE,2025-01-03 03:04:15,HOURLY_EXCEEDED|TOKEN_EXCEEDED,144,145,BLOCK,HARD_BLOCK_TIER
R00007788,T0021,FREE,2025-01-03 03:04:15,HOURLY_EXCEEDED|TOKEN_EXCEEDED,145,146,BLOCK,HARD_BLOCK_TIER
R00007773,T0021,FREE,2025-01-03 03:04:20,HOURLY_EXCEEDED|TOKEN_EXCEEDED,146,147,BLOCK,HARD_BLOCK_TIER
R00007767,T0021,FREE,2025-01-03 03:04:21,HOURLY_EXCEEDED|TOKEN_EXCEEDED,147,148,BLOCK,HARD_BLOCK_TIER
R00007784,T0021,FREE,2025-01-03 03:04:25,HOURLY_EXCEEDED|TOKEN_EXCEEDED,148,149,BLOCK,HARD_BLOCK_TIER
R00007768,T0021,FREE,2025-01-03 03:04:26,HOURLY_EXCEEDED|TOKEN_EXCEEDED,149,150,BLOCK,HARD_BLOCK_TIER
R00007792,T0021,FREE,2025-01-03 03:04:26,HOURLY_EXCEEDED|TOKEN_EXCEEDED,150,151,BLOCK,HARD_BLOCK_TIER
R00007787,T0021,FREE,2025-01-03 03:04:27,HOURLY_EXCEEDED|TOKEN_EXCEEDED,151,152,BLOCK,HARD_BLOCK_TIER
R00007782,T0021,FREE,2025-01-03 03:04:35,HOURLY_EXCEEDED|TOKEN_EXCEEDED,152,153,BLOCK,HARD_BLOCK_TIER
R00007775,T0021,FREE,2025-01-03 03:04:38,HOURLY_EXCEEDED|TOKEN_EXCEEDED,153,154,BLOCK,HARD_BLOCK_TIER
R00007779,T0021,FREE,2025-01-03 03:04:38,HOURLY_EXCEEDED|TOKEN_EXCEEDED,154,155,BLOCK,HARD_BLOCK_TIER
R00007770,T0021,FREE,2025-01-03 03:04:42,HOURLY_EXCEEDED|TOKEN_EXCEEDED,155,156,BLOCK,HARD_BLOCK_TIER
R00007769,T0021,FREE,2025-01-03 03:04:52,HOURLY_EXCEEDED|TOKEN_EXCEEDED,156,157,BLOCK,HARD_BLOCK_TIER
R00007776,T0021,FREE,2025-01-03 03:04:52,HOURLY_EXCEEDED|TOKEN_EXCEEDED,157,158,BLOCK,HARD_BLOCK_TIER
R00007791,T0021,FREE,2025-01-03 03:04:53,HOURLY_EXCEEDED|TOKEN_EXCEEDED,158,159,BLOCK,HARD_BLOCK_TIER
R00007774,T0021,FREE,2025-01-03 03:04:55,HOURLY_EXCEEDED|TOKEN_EXCEEDED,159,160,BLOCK,HARD_BLOCK_TIER
R00007786,T0021,FREE,2025-01-03 03:04:57,HOURLY_EXCEEDED|TOKEN_EXCEEDED,160,161,BLOCK,HARD_BLOCK_TIER
R00007783,T0021,FREE,2025-01-03 03:04:59,HOURLY_EXCEEDED|TOKEN_EXCEEDED,161,162,BLOCK,HARD_BLOCK_TIER
R00007797,T0021,FREE,2025-01-03 03:05:00,HOURLY_EXCEEDED|TOKEN_EXCEEDED,162,163,BLOCK,HARD_BLOCK_TIER
R00007814,T0021,FREE,2025-01-03 03:05:01,HOURLY_EXCEEDED|TOKEN_EXCEEDED,163,164,BLOCK,HARD_BLOCK_TIER
R00007822,T0021,FREE,2025-01-03 03:05:03,HOURLY_EXCEEDED|TOKEN_EXCEEDED,164,165,BLOCK,HARD_BLOCK_TIER
R00007818,T0021,FREE,2025-01-03 03:05:08,HOURLY_EXCEEDED|TOKEN_EXCEEDED,165,166,BLOCK,HARD_BLOCK_TIER
R00007806,T0021,FREE,2025-01-03 03:05:10,HOURLY_EXCEEDED|TOKEN_EXCEEDED,166,167,BLOCK,HARD_BLOCK_TIER
R00007796,T0021,FREE,2025-01-03 03:05:11,HOURLY_EXCEEDED|TOKEN_EXCEEDED,167,168,BLOCK,HARD_BLOCK_TIER
R00007810,T0021,FREE,2025-01-03 03:05:11,HOURLY_EXCEEDED|TOKEN_EXCEEDED,168,169,BLOCK,HARD_BLOCK_TIER
R00007817,T0021,FREE,2025-01-03 03:05:11,HOURLY_EXCEEDED|TOKEN_EXCEEDED,169,170,BLOCK,HARD_BLOCK_TIER
R00007820,T0021,FREE,2025-01-03 03:05:11,HOURLY_EXCEEDED|TOKEN_EXCEEDED,170,171,BLOCK,HARD_BLOCK_TIER
R00007828,T0021,FREE,2025-01-03 03:05:14,HOURLY_EXCEEDED|TOKEN_EXCEEDED,171,172,BLOCK,HARD_BLOCK_TIER
R00007795,T0021,FREE,2025-01-03 03:05:15,HOURLY_EXCEEDED|TOKEN_EXCEEDED,172,173,BLOCK,HARD_BLOCK_TIER
