violation_id,tenant_id,request_id,violation_timestamp,violation_type,violation_number,severity,flat_penalty,pct_penalty,penalty_amount,cumulative_penalty,enforcement_action
VN001198,T0017,R00005884,2025-01-03 13:28:41,TOKEN_EXCEEDED,33,SEVERE,100.0,0.01,100.0,1210.0,SUSPEND_1HR
VN001199,T0017,R00005975,2025-01-03 13:59:02,TOKEN_EXCEEDED,34,SEVERE,100.0,0.01,100.0,1310.0,SUSPEND_1HR
VN001200,T0017,R00006016,2025-01-03 14:12:59,TOKEN_EXCEEDED,35,SEVERE,100.0,0.01,100.0,1410.0,SUSPEND_1HR
VN001201,T0017,R00006089,2025-01-03 14:40:27,TOKEN_EXCEEDED,36,SEVERE,100.0,0.01,100.0,1510.0,SUSPEND_1HR
VN001202,T0017,R00006106,2025-01-03 14:44:56,TOKEN_EXCEEDED,37,SEVERE,100.0,0.01,100.0,1610.0,SUSPEND_1HR
VN001203,T0017,R00006175,2025-01-03 15:06:56,TOKEN_EXCEEDED,38,SEVERE,100.0,0.01,100.0,1710.0,SUSPEND_1HR
VN001204,T0017,R00006215,2025-01-03 15:21:33,TOKEN_EXCEEDED,39,SEVERE,100.0,0.01,100.0,1810.0,SUSPEND_1HR
VN001205,T0017,R00006279,2025-01-03 15:44:13,TOKEN_EXCEEDED,40,SEVERE,100.0,0.01,100.0,1910.0,SUSPEND_1HR
VN001206,T0017,R00006401,2025-01-03 16:24:28,TOKEN_EXCEEDED,41,SEVERE,100.0,0.01,100.0,2010.0,SUSPEND_1HR
VN001207,T0017,R00006420,2025-01-03 16:29:15,TOKEN_EXCEEDED,42,SEVERE,100.0,0.01,100.0,2110.0,SUSPEND_1HR
VN001208,T0017,R00006447,2025-01-03 16:37:31,TOKEN_EXCEEDED,43,SEVERE,100.0,0.01,100.0,2210.0,SUSPEND_1HR
VN001209,T0017,R00006527,2025-01-03 17:10:00,TOKEN_EXCEEDED,44,SEVERE,100.0,0.01,100.0,2310.0,SUSPEND_1HR
VN001210,T0017,R00006579,2025-01-03 17:28:09,TOKEN_EXCEEDED,45,SEVERE,100.0,0.01,100.0,2410.0,SUSPEND_1HR
VN001211,T0017,R00006696,2025-01-03 18:27:02,TOKEN_EXCEEDED,46,SEVERE,100.0,0.01,100.0,2510.0,SUSPEND_1HR
VN001212,T0017,R00006698,2025-01-03 18:27:12,TOKEN_EXCEEDED,47,SEVERE,100.0,0.01,100.0,2610.0,SUSPEND_1HR
VN001213,T0017,R00006715,2025-01-03 18:43:51,TOKEN_EXCEEDED,48,SEVERE,100.0,0.01,100.0,2710.0,SUSPEND_1HR
VN001214,T0017,R00006753,2025-01-03 19:13:39,TOKEN_EXCEEDED,49,SEVERE,100.0,0.01,100.0,2810.0,SUSPEND_1HR
VN001215,T0017,R00006869,2025-01-03 21:11:53,TOKEN_EXCEEDED,50,SEVERE,100.0,0.01,100.0,2910.0,SUSPEND_1HR
VN001216,T0017,R00006907,2025-01-03 21:39:24,TOKEN_EXCEEDED,51,CRITICAL,500.0,0.05,500.0,3410.0,SUSPEND_24HR
VN001217,T0017,R00006956,2025-01-03 22:22:04,TOKEN_EXCEEDED,52,CRITICAL,500.0,0.05,500.0,3910.0,SUSPEND_24HR
VN001218,T0017,R00006958,2025-01-03 22:23:55,TOKEN_EXCEEDED,53,CRITICAL,500.0,0.05,500.0,4410.0,SUSPEND_24HR
VN001219,T0017,R00007026,2025-01-03 23:21:01,TOKEN_EXCEEDED,54,CRITICAL,500.0,0.05,500.0,4910.0,SUSPEND_24HR
VN000304,T0018,R00001663,2025-01-01 16:30:06,TOKEN_EXCEEDED,5,MODERATE,5.0,0.001,5.0,5.0,THROTTLE_50PCT
VN000305,T0018,R00001664,2025-01-01 16:30:10,TOKEN_EXCEEDED,6,MODERATE,5.0,0.001,5.0,10.0,THROTTLE_50PCT
VN000306,T0018,R00001671,2025-01-01 16:34:43,TOKEN_EXCEEDED,7,MODERATE,5.0,0.001,5.0,15.0,THROTTLE_50PCT
VN000307,T0018,R00001705,2025-01-01 16:46:50,TOKEN_EXCEEDED,8,MODERATE,5.0,0.001,5.0,20.0,THROTTLE_50PCT
VN000308,T0018,R00001719,2025-01-01 16:52:08,TOKEN_EXCEEDED,9,MODERATE,5.0,0.001,5.0,25.0,THROTTLE_50PCT
VN000309,T0018,R00001790,2025-01-01 17:15:50,TOKEN_EXCEEDED,10,MODERATE,5.0,0.001,5.0,30.0,THROTTLE_50PCT
VN000310,T0018,R00001802,2025-01-01 17:19:06,TOKEN_EXCEEDED,11,MAJOR,25.0,0.005,25.0,55.0,THROTTLE_90PCT
VN000311,T0018,R00001920,2025-01-01 18:14:07,TOKEN_EXCEEDED,12,MAJOR,25.0,0.005,25.0,80.0,THROTTLE_90PCT
VN000312,T0018,R00001926,2025-01-01 18:21:57,TOKEN_EXCEEDED,13,MAJOR,25.0,0.005,25.0,105.0,THROTTLE_90PCT
VN000313,T0018,R00001947,2025-01-01 18:39:44,TOKEN_EXCEEDED,14,MAJOR,25.0,0.005,25.0,130.0,THROTTLE_90PCT
VN000314,T0018,R00002169,2025-01-01 22:05:58,TOKEN_EXCEEDED,15,MAJOR,25.0,0.005,25.0,155.0,THROTTLE_90PCT
VN000315,T0018,R00002172,2025-01-01 22:08:38,TOKEN_EXCEEDED,16,MAJOR,25.0,0.005,25.0,180.0,THROTTLE_90PCT
VN000316,T0018,R00002197,2025-01-01 22:27:14,TOKEN_EXCEEDED,17,MAJOR,25.0,0.005,25.0,205.0,THROTTLE_90PCT
VN000317,T0018,R00002275,2025-01-01 23:29:26,TOKEN_EXCEEDED,18,MAJOR,25.0,0.005,25.0,230.0,THROTTLE_90PCT
VN000318,T0018,R00002303,2025-01-01 23:54:06,TOKEN_EXCEEDED,19,MAJOR,25.0,0.005,25.0,255.0,THROTTLE_90PCT
VN000319,T0018,R00006098,2025-01-03 14:42:11,TOKEN_EXCEEDED,20,MAJOR,25.0,0.005,25.0,280.0,THROTTLE_90PCT
VN000320,T0018,R00006225,2025-01-03 15:26:47,TOKEN_EXCEEDED,21,MAJOR,25.0,0.005,25.0,305.0,THROTTLE_90PCT
VN000321,T0018,R00006280,2025-01-03 15:44:36,TOKEN_EXCEEDED,22,MAJOR,25.0,0.005,25.0,330.0,THROTTLE_90PCT
VN000322,T0018,R00006292,2025-01-03 15:48:22,TOKEN_EXCEEDED,23,MAJOR,25.0,0.005,25.0,355.0,THROTTLE_90PCT
VN000323,T0018,R00006350,2025-01-03 16:05:55,TOKEN_EXCEEDED,24,MAJOR,25.0,0.005,25.0,380.0,THROTTLE_90PCT
VN000324,T0018,R00006357,2025-01-03 16:07:59,TOKEN_EXCEEDED,25,MAJOR,25.0,0.005,25.0,405.0,THROTTLE_90PCT
VN000325,T0018,R00006390,2025-01-03 16:22:51,TOKEN_EXCEEDED,26,SEVERE,100.0,0.01,100.0,505.0,SUSPEND_1HR
VN000326,T0018,R00006460,2025-01-03 16:42:58,TOKEN_EXCEEDED,27,SEVERE,100.0,0.01,100.0,605.0,SUSPEND_1HR
VN000327,T0018,R00006483,2025-01-03 16:52:14,TOKEN_EXCEEDED,28,SEVERE,100.0,0.01,100.0,705.0,SUSPEND_1HR
VN000328,T0018,R00006495,2025-01-03 16:58:44,TOKEN_EXCEEDED,29,SEVERE,100.0,0.01,100.0,805.0,SUSPEND_1HR
VN000329,T0018,R00006534,2025-01-03 17:11:49,TOKEN_EXCEEDED,30,SEVERE,100.0,0.01,100.0,905.0,SUSPEND_1HR
VN000330,T0018,R00006582,2025-01-03 17:29:05,TOKEN_EXCEEDED,31,SEVERE,100.0,0.01,100.0,1005.0,SUSPEND_1HR
VN000331,T0018,R00006673,2025-01-03 18:04:28,TOKEN_EXCEEDED,32,SEVERE,100.0,0.01,100.0,1105.0,SUSPEND_1HR
VN000332,T0018,R00006768,2025-01-03 19:24:01,TOKEN_EXCEEDED,33,SEVERE,100.0,0.01,100.0,1205.0,SUSPEND_1HR
VN000333,T0018,R00006786,2025-01-03 19:46:53,TOKEN_EXCEEDED,34,SEVERE,100.0,0.01,100.0,1305.0,SUSPEND_1HR
VN000334,T0018,R00006948,2025-01-03 22:15:05,TOKEN_EXCEEDED,35,SEVERE,100.0,0.01,100.0,1405.0,SUSPEND_1HR
VN000335,T0018,R00006991,2025-01-03 22:52:13,TOKEN_EXCEEDED,36,SEVERE,100.0,0.01,100.0,1505.0,SUSPEND_1HR
VN000095,T0019,R00001286,2025-01-01 14:16:55,TOKEN_EXCEEDED,1,MINOR,0.0,0.0,0.0,0.0,WARNING
VN000096,T0019,R00001358,2025-01-01 14:43:47,TOKEN_EXCEEDED,2,MINOR,0.0,0.0,0.0,0.0,WARNING
VN000097,T0019,R00001386,2025-01-01 14:54:56,TOKEN_EXCEEDED,3,MINOR,0.0,0.0,0.0,0.0,WARNING
VN000098,T0019,R00001403,2025-01-01 14:59:26,TOKEN_EXCEEDED,4,MODERATE,5.0,0.001,5.0,5.0,THROTTLE_50PCT
VN000099,T0019,R00001406,2025-01-01 15:00:07,TOKEN_EXCEEDED,5,MODERATE,5.0,0.001,5.0,10.0,THROTTLE_50PCT
VN000100,T0019,R00001501,2025-01-01 15:36:33,TOKEN_EXCEEDED,6,MODERATE,5.0,0.001,5.0,15.0,THROTTLE_50PCT
VN000101,T0019,R00001641,2025-01-01 16:23:01,TOKEN_EXCEEDED,7,MODERATE,5.0,0.001,5.0,20.0,THROTTLE_50PCT
VN000102,T0019,R00001810,2025-01-01 17:22:36,TOKEN_EXCEEDED,8,MODERATE,5.0,0.001,5.0,25.0,THROTTLE_50PCT
VN000103,T0019,R00001898,2025-01-01 17:54:14,TOKEN_EXCEEDED,9,MODERATE,5.0,0.001,5.0,30.0,THROTTLE_50PCT
VN000104,T0019,R00001997,2025-01-01 19:21:48,TOKEN_EXCEEDED,10,MODERATE,5.0,0.001,5.0,35.0,THROTTLE_50PCT
VN000105,T0019,R00002109,2025-01-01 21:07:15,TOKEN_EXCEEDED,11,MAJOR,25.0,0.005,25.0,60.0,THROTTLE_90PCT
VN000106,T0019,R00002227,2025-01-01 22:50:37,TOKEN_EXCEEDED,12,MAJOR,25.0,0.005,25.0,85.0,THROTTLE_90PCT
VN000107,T0019,R00004051,2025-01-02 16:33:26,TOKEN_EXCEEDED,13,MAJOR,25.0,0.005,25.0,110.0,THROTTLE_90PCT
VN000108,T0019,R00004089,2025-01-02 16:45:47,TOKEN_EXCEEDED,14,MAJOR,25.0,0.005,25.0,135.0,THROTTLE_90PCT
VN000109,T0019,R00004104,2025-01-02 16:51:46,TOKEN_EXCEEDED,15,MAJOR,25.0,0.005,25.0,160.0,THROTTLE_90PCT
VN000110,T0019,R00004195,2025-01-02 17:19:02,TOKEN_EXCEEDED,16,MAJOR,25.0,0.005,25.0,185.0,THROTTLE_90PCT
VN000111,T0019,R00004335,2025-01-02 18:21:25,TOKEN_EXCEEDED,17,MAJOR,25.0,0.005,25.0,210.0,THROTTLE_90PCT
VN000112,T0019,R00004361,2025-01-02 18:39:06,TOKEN_EXCEEDED,18,MAJOR,25.0,0.005,25.0,235.0,THROTTLE_90PCT
VN000113,T0019,R00004381,2025-01-02 18:53:00,TOKEN_EXCEEDED,19,MAJOR,25.0,0.005,25.0,260.0,THROTTLE_90PCT
VN000114,T0019,R00004392,2025-01-02 18:58:29,TOKEN_EXCEEDED,20,MAJOR,25.0,0.005,25.0,285.0,THROTTLE_90PCT
VN000115,T0019,R00004445,2025-01-02 19:43:20,TOKEN_EXCEEDED,21,MAJOR,25.0,0.005,25.0,310.0,THROTTLE_90PCT
VN000116,T0019,R00004596,2025-01-02 21:46:20,TOKEN_EXCEEDED,22,MAJOR,25.0,0.005,25.0,335.0,THROTTLE_90PCT
VN000117,T0019,R00004599,2025-01-02 21:49:48,TOKEN_EXCEEDED,23,MAJOR,25.0,0.005,25.0,360.0,THROTTLE_90PCT
VN000118,T0019,R00004693,2025-01-02 23:02:58,TOKEN_EXCEEDED,24,MAJOR,25.0,0.005,25.0,385.0,THROTTLE_90PCT
VN000341,T0020,R00001704,2025-01-01 16:46:02,TOKEN_EXCEEDED,1,MINOR,0.0,0.0,0.0,0.0,WARNING
VN000342,T0020,R00001730,2025-01-01 16:56:58,TOKEN_EXCEEDED,2,MINOR,0.0,0.0,0.0,0.0,WARNING
VN000343,T0020,R00001846,2025-01-01 17:34:43,TOKEN_EXCEEDED,3,MINOR,0.0,0.0,0.0,0.0,WARNING
VN000344,T0020,R00001915,2025-01-01 18:08:35,TOKEN_EXCEEDED,4,MODERATE,5.0,0.001,5.0,5.0,THROTTLE_50PCT
VN000345,T0020,R00001974,2025-01-01 19:01:43,TOKEN_EXCEEDED,5,MODERATE,5.0,0.001,5.0,10.0,THROTTLE_50PCT
VN000346,T0020,R00002067,2025-01-01 20:20:17,TOKEN_EXCEEDED,6,MODERATE,5.0,0.001,5.0,15.0,THROTTLE_50PCT
VN000347,T0020,R00002071,2025-01-01 20:23:07,TOKEN_EXCEEDED,7,MODERATE,5.0,0.001,5.0,20.0,THROTTLE_50PCT
VN000348,T0020,R00002135,2025-01-01 21:35:52,TOKEN_EXCEEDED,8,MODERATE,5.0,0.001,5.0,25.0,THROTTLE_50PCT
VN000349,T0020,R00002138,2025-01-01 21:36:19,TOKEN_EXCEEDED,9,MODERATE,5.0,0.001,5.0,30.0,THROTTLE_50PCT
VN000350,T0020,R00002231,2025-01-01 22:52:26,TOKEN_EXCEEDED,10,MODERATE,5.0,0.001,5.0,35.0,THROTTLE_50PCT
VN000351,T0020,R00002297,2025-01-01 23:48:01,TOKEN_EXCEEDED,11,MAJOR,25.0,0.005,25.0,60.0,THROTTLE_90PCT
VN000352,T0020,R00003945,2025-01-02 15:59:46,TOKEN_EXCEEDED,12,MAJOR,25.0,0.005,25.0,85.0,THROTTLE_90PCT
VN000353,T0020,R00004001,2025-01-02 16:19:34,TOKEN_EXCEEDED,13,MAJOR,25.0,0.005,25.0,110.0,THROTTLE_90PCT
VN000354,T0020,R00004050,2025-01-02 16:33:40,TOKEN_EXCEEDED,14,MAJOR,25.0,0.005,25.0,135.0,THROTTLE_90PCT
VN000355,T0020,R00004057,2025-01-02 16:35:38,TOKEN_EXCEEDED,15,MAJOR,25.0,0.005,25.0,160.0,THROTTLE_90PCT
VN000356,T0020,R00004099,2025-01-02 16:49:05,TOKEN_EXCEEDED,16,MAJOR,25.0,0.005,25.0,185.0,THROTTLE_90PCT
VN000357,T0020,R00004192,2025-01-02 17:18:25,TOKEN_EXCEEDED,17,MAJOR,25.0,0.005,25.0,210.0,THROTTLE_90PCT
VN000358,T0020,R00004232,2025-01-02 17:31:16,TOKEN_EXCEEDED,18,MAJOR,25.0,0.005,25.0,235.0,THROTTLE_90PCT
VN000359,T0020,R00004311,2025-01-02 17:58:51,TOKEN_EXCEEDED,19,MAJOR,25.0,0.005,25.0,260.0,THROTTLE_90PCT
VN000360,T0020,R00004328,2025-01-02 18:14:40,TOKEN_EXCEEDED,20,MAJOR,25.0,0.005,25.0,285.0,THROTTLE_90PCT
VN000361,T0020,R00004401,2025-01-02 19:04:04,TOKEN_EXCEEDED,21,MAJOR,25.0,0.005,25.0,310.0,THROTTLE_90PCT
VN000362,T0020,R00004476,2025-01-02 20:04:11,TOKEN_EXCEEDED,22,MAJOR,25.0,0.005,25.0,335.0,THROTTLE_90PCT
VN000363,T0020,R00004499,2025-01-02 20:26:00,TOKEN_EXCEEDED,23,MAJOR,25.0,0.005,25.0,360.0,THROTTLE_90PCT
VN000364,T0020,R00004553,2025-01-02 21:03:23,TOKEN_EXCEEDED,24,MAJOR,25.0,0.005,25.0,385.0,THROTTLE_90PCT
VN000365,T0020,R00004729,2025-01-02 23:31:17,TOKEN_EXCEEDED,25,MAJOR,25.0,0.005,25.0,410.0,THROTTLE_90PCT
VN000366,T0020,R00004735,2025-01-02 23:35:12,TOKEN_EXCEEDED,26,SEVERE,100.0,0.01,100.0,510.0,SUSPEND_1HR
VN000367,T0020,R00006431,2025-01-03 16:33:10,TOKEN_EXCEEDED,27,SEVERE,100.0,0.01,100.0,610.0,SUSPEND_1HR
VN000368,T0020,R00006466,2025-01-03 16:45:03,TOKEN_EXCEEDED,28,SEVERE,100.0,0.01,100.0,710.0,SUSPEND_1HR
VN000369,T0020,R00006484,2025-01-03 16:52:27,TOKEN_EXCEEDED,29,SEVERE,100.0,0.01,100.0,810.0,SUSPEND_1HR
VN000370,T0020,R00006508,2025-01-03 17:01:55,TOKEN_EXCEEDED,30,SEVERE,100.0,0.01,100.0,910.0,SUSPEND_1HR
VN000371,T0020,R00006525,2025-01-03 17:08:41,TOKEN_EXCEEDED,31,SEVERE,100.0,0.01,100.0,1010.0,SUSPEND_1HR
VN000372,T0020,R00006551,2025-01-03 17:17:36,TOKEN_EXCEEDED,32,SEVERE,100.0,0.01,100.0,1110.0,SUSPEND_1HR
VN000373,T0020,R00006591,2025-01-03 17:32:57,TOKEN_EXCEEDED,33,SEVERE,100.0,0.01,100.0,1210.0,SUSPEND_1HR
VN000374,T0020,R00006636,2025-01-03 17:47:48,TOKEN_EXCEEDED,34,SEVERE,100.0,0.01,100.0,1310.0,SUSPEND_1HR
VN000375,T0020,R00006707,2025-01-03 18:36:20,TOKEN_EXCEEDED,35,SEVERE,100.0,0.01,100.0,1410.0,SUSPEND_1HR
VN000376,T0020,R00006711,2025-01-03 18:41:32,TOKEN_EXCEEDED,36,SEVERE,100.0,0.01,100.0,1510.0,SUSPEND_1HR
VN000377,T0020,R00006747,2025-01-03 19:10:10,TOKEN_EXCEEDED,37,SEVERE,100.0,0.01,100.0,1610.0,SUSPEND_1HR
VN000378,T0020,R00006788,2025-01-03 19:48:20,TOKEN_EXCEEDED,38,SEVERE,100.0,0.01,100.0,1710.0,SUSPEND_1HR
VN000379,T0020,R00006810,2025-01-03 20:08:07,TOKEN_EXCEEDED,39,SEVERE,100.0,0.01,100.0,1810.0,SUSPEND_1HR
VN000380,T0020,R00006839,2025-01-03 20:36:50,TOKEN_EXCEEDED,40,SEVERE,100.0,0.01,100.0,1910.0,SUSPEND_1HR
VN000381,T0020,R00006979,2025-01-03 22:42:07,TOKEN_EXCEEDED,41,SEVERE,100.0,0.01,100.0,2010.0,SUSPEND_1HR
VN000631,T0021,R00003736,2025-01-02 14:48:37,TOKEN_EXCEEDED,1,MINOR,0.0,0.0,0.0,0.0,WARNING
VN000632,T0021,R00003805,2025-01-02 15:12:31,TOKEN_EXCEEDED,2,MINOR,0.0,0.0,0.0,0.0,WARNING
VN000633,T0021,R00003850,2025-01-02 15:27:58,TOKEN_EXCEEDED,3,MINOR,0.0,0.0,0.0,0.0,WARNING
VN000634,T0021,R00003943,2025-01-02 15:59:25,TOKEN_EXCEEDED,4,MODERATE,5.0,0.001,5.0,5.0,THROTTLE_50PCT
VN000635,T0021,R00004153,2025-01-02 17:06:41,TOKEN_EXCEEDED,5,MODERATE,5.0,0.001,5.0,10.0,THROTTLE_50PCT
VN000636,T0021,R00004199,2025-01-02 17:20:57,TOKEN_EXCEEDED,6,MODERATE,5.0,0.001,5.0,15.0,THROTTLE_50PCT
VN000637,T0021,R00004353,2025-01-02 18:35:57,TOKEN_EXCEEDED,7,MODERATE,5.0,0.001,5.0,20.0,THROTTLE_50PCT
VN000638,T0021,R00004358,2025-01-02 18:38:32,TOKEN_EXCEEDED,8,MODERATE,5.0,0.001,5.0,25.0,THROTTLE_50PCT
VN000639,T0021,R00004450,2025-01-02 19:45:54,TOKEN_EXCEEDED,9,MODERATE,5.0,0.001,5.0,30.0,THROTTLE_50PCT
VN000640,T0021,R00004533,2025-01-02 20:44:42,TOKEN_EXCEEDED,10,MODERATE,5.0,0.001,5.0,35.0,THROTTLE_50PCT
VN000641,T0021,R00004559,2025-01-02 21:09:21,TOKEN_EXCEEDED,11,MAJOR,25.0,0.005,25.0,60.0,THROTTLE_90PCT
VN000642,T0021,R00004574,2025-01-02 21:27:31,TOKEN_EXCEEDED,12,MAJOR,25.0,0.005,25.0,85.0,THROTTLE_90PCT
VN000643,T0021,R00004646,2025-01-02 22:25:24,TOKEN_EXCEEDED,13,MAJOR,25.0,0.005,25.0,110.0,THROTTLE_90PCT
VN000644,T0021,R00004684,2025-01-02 22:55:40,TOKEN_EXCEEDED,14,MAJOR,25.0,0.005,25.0,135.0,THROTTLE_90PCT
VN000645,T0021,R00004708,2025-01-02 23:16:15,TOKEN_EXCEEDED,15,MAJOR,25.0,0.005,25.0,160.0,THROTTLE_90PCT
VN000646,T0021,R00004740,2025-01-02 23:39:36,TOKEN_EXCEEDED,16,MAJOR,25.0,0.005,25.0,185.0,THROTTLE_90PCT
VN000647,T0021,R00004745,2025-01-02 23:45:01,TOKEN_EXCEEDED,17,MAJOR,25.0,0.005,25.0,210.0,THROTTLE_90PCT
VN000648,T0021,R00004755,2025-01-02 23:52:43,TOKEN_EXCEEDED,18,MAJOR,25.0,0.005,25.0,235.0,THROTTLE_90PCT
VN000649,T0021,R00007637,2025-01-03 03:00:00,TOKEN_EXCEEDED,19,MAJOR,25.0,0.005,25.0,260.0,THROTTLE_90PCT
VN000650,T0021,R00007652,2025-01-03 03:00:01,TOKEN_EXCEEDED,20,MAJOR,25.0,0.005,25.0,285.0,THROTTLE_90PCT
VN000651,T0021,R00007644,2025-01-03 03:00:03,TOKEN_EXCEEDED,21,MAJOR,25.0,0.005,25.0,310.0,THROTTLE_90PCT
VN000652,T0021,R00007638,2025-01-03 03:00:04,TOKEN_EXCEEDED,22,MAJOR,25.0,0.005,25.0,335.0,THROTTLE_90PCT
VN000653,T0021,R00007647,2025-01-03 03:00:04,TOKEN_EXCEEDED,23,MAJOR,25.0,0.005,25.0,360.0,THROTTLE_90PCT
VN000654,T0021,R00007633,2025-01-03 03:00:06,TOKEN_EXCEEDED,24,MAJOR,25.0,0.005,25.0,385.0,THROTTLE_90PCT
VN000655,T0021,R00007660,2025-01-03 03:00:07,TOKEN_EXCEEDED,25,MAJOR,25.0,0.005,25.0,410.0,THROTTLE_90PCT
VN000656,T0021,R00007634,2025-01-03 03:00:08,TOKEN_EXCEEDED,26,SEVERE,100.0,0.01,100.0,510.0,SUSPEND_1HR
VN000657,T0021,R00007655,2025-01-03 03:00:08,TOKEN_EXCEEDED,27,SEVERE,100.0,0.01,100.0,610.0,SUSPEND_1HR
VN000658,T0021,R00007656,2025-01-03 03:00:09,TOKEN_EXCEEDED,28,SEVERE,100.0,0.01,100.0,710.0,SUSPEND_1HR
VN000659,T0021,R00007657,2025-01-03 03:00:09,TOKEN_EXCEEDED,29,SEVERE,100.0,0.01,100.0,810.0,SUSPEND_1HR
VN000660,T0021,R00007651,2025-01-03 03:00:13,TOKEN_EXCEEDED,30,SEVERE,100.0,0.01,100.0,910.0,SUSPEND_1HR
VN000661,T0021,R00007635,2025-01-03 03:00:13,TOKEN_EXCEEDED,31,SEVERE,100.0,0.01,100.0,1010.0,SUSPEND_1HR
VN000662,T0021,R00007658,2025-01-03 03:00:15,TOKEN_EXCEEDED,32,SEVERE,100.0,0.01,100.0,1110.0,SUSPEND_1HR
VN000663,T0021,R00007640,2025-01-03 03:00:18,TOKEN_EXCEEDED,33,SEVERE,100.0,0.01,100.0,1210.0,SUSPEND_1HR
VN000664,T0021,R00007654,2025-01-03 03:00:20,TOKEN_EXCEEDED,34,SEVERE,100.0,0.01,100.0,1310.0,SUSPEND_1HR
VN000665,T0021,R00007646,2025-01-03 03:00:22,TOKEN_EXCEEDED,35,SEVERE,100.0,0.01,100.0,1410.0,SUSPEND_1HR
VN000666,T0021,R00007661,2025-01-03 03:00:25,TOKEN_EXCEEDED,36,SEVERE,100.0,0.01,100.0,1510.0,SUSPEND_1HR
VN000667,T0021,R00007643,2025-01-03 03:00:30,TOKEN_EXCEEDED,37,SEVERE,100.0,0.01,100.0,1610.0,SUSPEND_1HR
VN000668,T0021,R00007641,2025-01-03 03:00:32,TOKEN_EXCEEDED,38,SEVERE,100.0,0.01,100.0,1710.0,SUSPEND_1HR
VN000669,T0021,R00007649,2025-01-03 03:00:39,TOKEN_EXCEEDED,39,SEVERE,100.0,0.01,100.0,1810.0,SUSPEND_1HR
VN000670,T0021,R00007645,2025-01-03 03:00:39,TOKEN_EXCEEDED,40,SEVERE,100.0,0.01,100.0,1910.0,SUSPEND_1HR
VN000671,T0021,R00007642,2025-01-03 03:00:42,TOKEN_EXCEEDED,41,SEVERE,100.0,0.01,100.0,2010.0,SUSPEND_1HR
VN000672,T0021,R00007650,2025-01-03 03:00:44,TOKEN_EXCEEDED,42,SEVERE,100.0,0.01,100.0,2110.0,SUSPEND_1HR
VN000673,T0021,R00007659,2025-01-03 03:00:51,TOKEN_EXCEEDED,43,SEVERE,100.0,0.01,100.0,2210.0,SUSPEND_1HR
VN000674,T0021,R00007632,2025-01-03 03:00:53,TOKEN_EXCEEDED,44,SEVERE,100.0,0.01,100.0,2310.0,SUSPEND_1HR
VN000675,T0021,R00007639,2025-01-03 03:00:53,TOKEN_EXCEEDED,45,SEVERE,100.0,0.01,100.0,2410.0,SUSPEND_1HR
VN000676,T0021,R00007636,2025-01-03 03:00:54,TOKEN_EXCEEDED,46,SEVERE,100.0,0.01,100.0,2510.0,SUSPEND_1HR
VN000677,T0021,R00007653,2025-01-03 03:00:58,TOKEN_EXCEEDED,47,SEVERE,100.0,0.01,100.0,2610.0,SUSPEND_1HR
VN000678,T0021,R00007673,2025-01-03 03:01:04,TOKEN_EXCEEDED,48,SEVERE,100.0,0.01,100.0,2710.0,SUSPEND_1HR
VN000679,T0021,R00007684,2025-01-03 03:01:04,TOKEN_EXCEEDED,49,SEVERE,100.0,0.01,100.0,2810.0,SUSPEND_1HR
VN000680,T0021,R00007663,2025-01-03 03:01:07,TOKEN_EXCEEDED,50,SEVERE,100.0,0.01,100.0,2910.0,SUSPEND_1HR
VN000681,T0021,R00007683,2025-01-03 03:01:07,TOKEN_EXCEEDED,51,CRITICAL,500.0,0.05,500.0,3410.0,SUSPEND_24HR
VN000682,T0021,R00007692,2025-01-03 03:01:07,TOKEN_EXCEEDED,52,CRITICAL,500.0,0.05,500.0,3910.0,SUSPEND_24HR
VN000683,T0021,R00007669,2025-01-03 03:01:11,TOKEN_EXCEEDED,53,CRITICAL,500.0,0.05,500.0,4410.0,SUSPEND_24HR
VN000684,T0021,R00007670,2025-01-03 03:01:13,TOKEN_EXCEEDED,54,CRITICAL,500.0,0.05,500.0,4910.0,SUSPEND_24HR
VN000685,T0021,R00007666,2025-01-03 03:01:15,TOKEN_EXCEEDED,55,CRITICAL,500.0,0.05,500.0,5410.0,SUSPEND_24HR
VN000686,T0021,R00007677,2025-01-03 03:01:17,TOKEN_EXCEEDED,56,CRITICAL,500.0,0.05,500.0,5910.0,SUSPEND_24HR
VN000687,T0021,R00007682,2025-01-03 03:01:18,TOKEN_EXCEEDED,57,CRITICAL,500.0,0.05,500.0,6410.0,SUSPEND_24HR
VN000688,T0021,R00007680,2025-01-03 03:01:19,TOKEN_EXCEEDED,58,CRITICAL,500.0,0.05,500.0,6910.0,SUSPEND_24HR
VN000689,T0021,R00007671,2025-01-03 03:01:21,TOKEN_EXCEEDED,59,CRITICAL,500.0,0.05,500.0,7410.0,SUSPEND_24HR
VN000690,T0021,R00007674,2025-01-03 03:01:22,TOKEN_EXCEEDED,60,CRITICAL,500.0,0.05,500.0,7910.0,SUSPEND_24HR
VN000691,T0021,R00007681,2025-01-03 03:01:25,TOKEN_EXCEEDED,61,CRITICAL,500.0,0.05,500.0,8410.0,SUSPEND_24HR
VN000692,T0021,R00007691,2025-01-03 03:01:26,TOKEN_EXCEEDED,62,CRITICAL,500.0,0.05,500.0,8910.0,SUSPEND_24HR
