request_id,tenant_id,endpoint_id,timestamp,effective_tokens,cost_multiplier,effective_cost,quota_bucket,hourly_count,daily_count,daily_tokens,within_limit,throttle_reason,billable
R00007931,T0021,POST:/api/v1/ai/completion,2025-01-03 03:09:57,7636,15.0,114540.0,2025-01-03,304,305,1651259,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,YES
R00007930,T0021,POST:/api/v1/ai/completion,2025-01-03 03:09:58,4796,15.0,71940.0,2025-01-03,305,306,1656055,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,YES
R00007935,T0021,POST:/api/v1/ai/completion,2025-01-03 03:09:58,4168,15.0,62520.0,2025-01-03,306,307,1660223,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,YES
R00007917,T0021,POST:/api/v1/ai/completion,2025-01-03 03:09:59,6209,15.0,93135.0,2025-01-03,307,308,1666432,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,YES
R00007914,T0021,POST:/api/v1/ai/completion,2025-01-03 03:09:59,5940,15.0,89100.0,2025-01-03,308,309,1672372,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,YES
R00007944,T0021,POST:/api/v1/ai/completion,2025-01-03 03:10:01,6994,15.0,104910.0,2025-01-03,309,310,1679366,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,YES
R00007949,T0021,POST:/api/v1/ai/completion,2025-01-03 03:10:03,7813,15.0,117195.0,2025-01-03,310,311,1687179,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,YES
R00007942,T0021,POST:/api/v1/ai/completion,2025-01-03 03:10:04,3003,15.0,45045.0,2025-01-03,311,312,1690182,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,YES
R00007952,T0021,POST:/api/v1/ai/completion,2025-01-03 03:10:04,3767,15.0,56505.0,2025-01-03,312,313,1693949,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,YES
R00007950,T0021,POST:/api/v1/ai/completion,2025-01-03 03:10:05,4725,15.0,70875.0,2025-01-03,313,314,1698674,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,YES
R00007971,T0021,POST:/api/v1/ai/completion,2025-01-03 03:10:07,7481,15.0,112215.0,2025-01-03,314,315,1706155,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,YES
R00007955,T0021,POST:/api/v1/ai/completion,2025-01-03 03:10:08,4971,15.0,74565.0,2025-01-03,315,316,1711126,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,NO
R00007959,T0021,POST:/api/v1/ai/completion,2025-01-03 03:10:08,6130,15.0,91950.0,2025-01-03,316,317,1717256,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,YES
R00007951,T0021,POST:/api/v1/ai/completion,2025-01-03 03:10:11,7793,15.0,116895.0,2025-01-03,317,318,1725049,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,YES
R00007956,T0021,POST:/api/v1/ai/completion,2025-01-03 03:10:12,3228,15.0,48420.0,2025-01-03,318,319,1728277,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,YES
R00007964,T0021,POST:/api/v1/ai/completion,2025-01-03 03:10:13,3337,15.0,50055.0,2025-01-03,319,320,1731614,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,YES
R00007960,T0021,POST:/api/v1/ai/completion,2025-01-03 03:10:13,5012,15.0,75180.0,2025-01-03,320,321,1736626,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,YES
R00007953,T0021,POST:/api/v1/ai/completion,2025-01-03 03:10:16,6651,15.0,99765.0,2025-01-03,321,322,1743277,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,YES
R00007945,T0021,POST:/api/v1/ai/completion,2025-01-03 03:10:17,6343,15.0,95145.0,2025-01-03,322,323,1749620,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,YES
R00007961,T0021,POST:/api/v1/ai/completion,2025-01-03 03:10:21,3542,15.0,53130.0,2025-01-03,323,324,1753162,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,YES
R00007957,T0021,POST:/api/v1/ai/completion,2025-01-03 03:10:22,6932,15.0,103980.0,2025-01-03,324,325,1760094,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,YES
R00007967,T0021,POST:/api/v1/ai/completion,2025-01-03 03:10:23,7636,15.0,114540.0,2025-01-03,325,326,1767730,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,YES
R00007958,T0021,POST:/api/v1/ai/completion,2025-01-03 03:10:24,7457,15.0,111855.0,2025-01-03,326,327,1775187,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,YES
R00007948,T0021,POST:/api/v1/ai/completion,2025-01-03 03:10:32,4252,15.0,63780.0,2025-01-03,327,328,1779439,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,YES
R00007963,T0021,POST:/api/v1/ai/completion,2025-01-03 03:10:35,4129,15.0,61935.0,2025-01-03,328,329,1783568,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,YES
R00007966,T0021,POST:/api/v1/ai/completion,2025-01-03 03:10:42,5154,15.0,77310.0,2025-01-03,329,330,1788722,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,YES
R00007943,T0021,POST:/api/v1/ai/completion,2025-01-03 03:10:45,5896,15.0,88440.0,2025-01-03,330,331,1794618,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,YES
R00007947,T0021,POST:/api/v1/ai/completion,2025-01-03 03:10:45,3512,15.0,52680.0,2025-01-03,331,332,1798130,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,NO
R00007954,T0021,POST:/api/v1/ai/completion,2025-01-03 03:10:45,5846,15.0,87690.0,2025-01-03,332,333,1803976,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,YES
R00007970,T0021,POST:/api/v1/ai/completion,2025-01-03 03:10:45,4914,15.0,73710.0,2025-01-03,333,334,1808890,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,YES
R00007962,T0021,POST:/api/v1/ai/completion,2025-01-03 03:10:45,5383,15.0,80745.0,2025-01-03,334,335,1814273,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,YES
R00007946,T0021,POST:/api/v1/ai/completion,2025-01-03 03:10:46,3342,15.0,50130.0,2025-01-03,335,336,1817615,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,YES
R00007969,T0021,POST:/api/v1/ai/completion,2025-01-03 03:10:47,4592,15.0,68880.0,2025-01-03,336,337,1822207,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,YES
R00007941,T0021,POST:/api/v1/ai/completion,2025-01-03 03:10:50,6617,15.0,99255.0,2025-01-03,337,338,1828824,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,NO
R00007965,T0021,POST:/api/v1/ai/completion,2025-01-03 03:10:50,3401,15.0,51015.0,2025-01-03,338,339,1832225,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,NO
R00007968,T0021,POST:/api/v1/ai/completion,2025-01-03 03:10:59,3972,15.0,59580.0,2025-01-03,339,340,1836197,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,NO
R00007940,T0021,POST:/api/v1/ai/completion,2025-01-03 03:10:59,4896,15.0,73440.0,2025-01-03,340,341,1841093,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,YES
R00008001,T0021,POST:/api/v1/ai/completion,2025-01-03 03:11:00,3916,15.0,58740.0,2025-01-03,341,342,1845009,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,YES
R00008010,T0021,POST:/api/v1/ai/completion,2025-01-03 03:11:01,4710,15.0,70650.0,2025-01-03,342,343,1849719,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,YES
R00007993,T0021,POST:/api/v1/ai/completion,2025-01-03 03:11:01,6137,15.0,92055.0,2025-01-03,343,344,1855856,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,NO
R00007987,T0021,POST:/api/v1/ai/completion,2025-01-03 03:11:03,4847,15.0,72705.0,2025-01-03,344,345,1860703,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,YES
R00007975,T0021,POST:/api/v1/ai/completion,2025-01-03 03:11:04,7326,15.0,109890.0,2025-01-03,345,346,1868029,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,NO
R00007991,T0021,POST:/api/v1/ai/completion,2025-01-03 03:11:08,7269,15.0,109035.0,2025-01-03,346,347,1875298,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,NO
R00007985,T0021,POST:/api/v1/ai/completion,2025-01-03 03:11:10,5508,15.0,82620.0,2025-01-03,347,348,1880806,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,YES
R00008006,T0021,POST:/api/v1/ai/completion,2025-01-03 03:11:12,4103,15.0,61545.0,2025-01-03,348,349,1884909,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,YES
R00007994,T0021,POST:/api/v1/ai/completion,2025-01-03 03:11:14,4745,15.0,71175.0,2025-01-03,349,350,1889654,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,YES
R00007986,T0021,POST:/api/v1/ai/completion,2025-01-03 03:11:14,7114,15.0,106710.0,2025-01-03,350,351,1896768,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,YES
R00007981,T0021,POST:/api/v1/ai/completion,2025-01-03 03:11:15,5930,15.0,88950.0,2025-01-03,351,352,1902698,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,NO
R00008004,T0021,POST:/api/v1/ai/completion,2025-01-03 03:11:17,3466,15.0,51990.0,2025-01-03,352,353,1906164,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,YES
R00007982,T0021,POST:/api/v1/ai/completion,2025-01-03 03:11:17,3522,15.0,52830.0,2025-01-03,353,354,1909686,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,YES
R00008002,T0021,POST:/api/v1/ai/completion,2025-01-03 03:11:19,5524,15.0,82860.0,2025-01-03,354,355,1915210,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,YES
R00007989,T0021,POST:/api/v1/ai/completion,2025-01-03 03:11:20,3082,15.0,46230.0,2025-01-03,355,356,1918292,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,YES
R00007983,T0021,POST:/api/v1/ai/completion,2025-01-03 03:11:22,5391,15.0,80865.0,2025-01-03,356,357,1923683,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,NO
R00007995,T0021,POST:/api/v1/ai/completion,2025-01-03 03:11:24,5621,15.0,84315.0,2025-01-03,357,358,1929304,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,YES
R00007984,T0021,POST:/api/v1/ai/completion,2025-01-03 03:11:33,6200,15.0,93000.0,2025-01-03,358,359,1935504,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,YES
R00007996,T0021,POST:/api/v1/ai/completion,2025-01-03 03:11:34,3429,15.0,51435.0,2025-01-03,359,360,1938933,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,YES
R00007999,T0021,POST:/api/v1/ai/completion,2025-01-03 03:11:35,5967,15.0,89505.0,2025-01-03,360,361,1944900,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,YES
R00007997,T0021,POST:/api/v1/ai/completion,2025-01-03 03:11:36,6188,15.0,92820.0,2025-01-03,361,362,1951088,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,NO
R00007979,T0021,POST:/api/v1/ai/completion,2025-01-03 03:11:36,6929,15.0,103935.0,2025-01-03,362,363,1958017,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,YES
R00008003,T0021,POST:/api/v1/ai/completion,2025-01-03 03:11:38,4156,15.0,62340.0,2025-01-03,363,364,1962173,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,YES
R00007998,T0021,POST:/api/v1/ai/completion,2025-01-03 03:11:39,7709,15.0,115635.0,2025-01-03,364,365,1969882,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,YES
R00008008,T0021,POST:/api/v1/ai/completion,2025-01-03 03:11:39,3447,15.0,51705.0,2025-01-03,365,366,1973329,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,YES
R00007992,T0021,POST:/api/v1/ai/completion,2025-01-03 03:11:39,5785,15.0,86775.0,2025-01-03,366,367,1979114,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,YES
R00007988,T0021,POST:/api/v1/ai/completion,2025-01-03 03:11:40,5826,15.0,87390.0,2025-01-03,367,368,1984940,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,YES
R00007976,T0021,POST:/api/v1/ai/completion,2025-01-03 03:11:40,7268,15.0,109020.0,2025-01-03,368,369,1992208,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,YES
R00007990,T0021,POST:/api/v1/ai/completion,2025-01-03 03:11:41,4566,15.0,68490.0,2025-01-03,369,370,1996774,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,YES
R00007974,T0021,POST:/api/v1/ai/completion,2025-01-03 03:11:42,4542,15.0,68130.0,2025-01-03,370,371,2001316,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,YES
R00007977,T0021,POST:/api/v1/ai/completion,2025-01-03 03:11:42,3223,15.0,48345.0,2025-01-03,371,372,2004539,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,YES
R00008011,T0021,POST:/api/v1/ai/completion,2025-01-03 03:11:44,5247,15.0,78705.0,2025-01-03,372,373,2009786,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,YES
R00008007,T0021,POST:/api/v1/ai/completion,2025-01-03 03:11:46,6703,15.0,100545.0,2025-01-03,373,374,2016489,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,NO
R00008000,T0021,POST:/api/v1/ai/completion,2025-01-03 03:11:47,4494,15.0,67410.0,2025-01-03,374,375,2020983,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,YES
R00008009,T0021,POST:/api/v1/ai/completion,2025-01-03 03:11:49,5057,15.0,75855.0,2025-01-03,375,376,2026040,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,YES
R00007980,T0021,POST:/api/v1/ai/completion,2025-01-03 03:11:51,5915,15.0,88725.0,2025-01-03,376,377,2031955,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,NO
R00007973,T0021,POST:/api/v1/ai/completion,2025-01-03 03:11:51,6136,15.0,92040.0,2025-01-03,377,378,2038091,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,YES
R00008005,T0021,POST:/api/v1/ai/completion,2025-01-03 03:11:51,7500,15.0,112500.0,2025-01-03,378,379,2045591,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,NO
R00007972,T0021,POST:/api/v1/ai/completion,2025-01-03 03:11:54,7352,15.0,110280.0,2025-01-03,379,380,2052943,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,YES
R00007978,T0021,POST:/api/v1/ai/completion,2025-01-03 03:11:59,4929,15.0,73935.0,2025-01-03,380,381,2057872,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,YES
R00008027,T0021,POST:/api/v1/ai/completion,2025-01-03 03:12:04,7751,15.0,116265.0,2025-01-03,381,382,2065623,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,YES
R00008024,T0021,POST:/api/v1/ai/completion,2025-01-03 03:12:13,5481,15.0,82215.0,2025-01-03,382,383,2071104,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,YES
R00008019,T0021,POST:/api/v1/ai/completion,2025-01-03 03:12:13,3189,15.0,47835.0,2025-01-03,383,384,2074293,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,YES
R00008017,T0021,POST:/api/v1/ai/completion,2025-01-03 03:12:13,6795,15.0,101925.0,2025-01-03,384,385,2081088,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,YES
R00008033,T0021,POST:/api/v1/ai/completion,2025-01-03 03:12:22,7451,15.0,111765.0,2025-01-03,385,386,2088539,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,NO
R00008020,T0021,POST:/api/v1/ai/completion,2025-01-03 03:12:22,3847,15.0,57705.0,2025-01-03,386,387,2092386,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,NO
R00008032,T0021,POST:/api/v1/ai/completion,2025-01-03 03:12:22,6419,15.0,96285.0,2025-01-03,387,388,2098805,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,YES
R00008016,T0021,POST:/api/v1/ai/completion,2025-01-03 03:12:22,3937,15.0,59055.0,2025-01-03,388,389,2102742,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,YES
R00008038,T0021,POST:/api/v1/ai/completion,2025-01-03 03:12:25,6800,15.0,102000.0,2025-01-03,389,390,2109542,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,NO
R00008023,T0021,POST:/api/v1/ai/completion,2025-01-03 03:12:26,4313,15.0,64695.0,2025-01-03,390,391,2113855,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,YES
R00008021,T0021,POST:/api/v1/ai/completion,2025-01-03 03:12:27,6579,15.0,98685.0,2025-01-03,391,392,2120434,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,YES
R00008031,T0021,POST:/api/v1/ai/completion,2025-01-03 03:12:27,4605,15.0,69075.0,2025-01-03,392,393,2125039,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,NO
R00008034,T0021,POST:/api/v1/ai/completion,2025-01-03 03:12:31,6579,15.0,98685.0,2025-01-03,393,394,2131618,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,NO
R00008018,T0021,POST:/api/v1/ai/completion,2025-01-03 03:12:31,7974,15.0,119610.0,2025-01-03,394,395,2139592,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,NO
R00008030,T0021,POST:/api/v1/ai/completion,2025-01-03 03:12:31,5985,15.0,89775.0,2025-01-03,395,396,2145577,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,YES
R00008037,T0021,POST:/api/v1/ai/completion,2025-01-03 03:12:35,6332,15.0,94980.0,2025-01-03,396,397,2151909,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,YES
R00008025,T0021,POST:/api/v1/ai/completion,2025-01-03 03:12:35,4450,15.0,66750.0,2025-01-03,397,398,2156359,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,YES
R00008015,T0021,POST:/api/v1/ai/completion,2025-01-03 03:12:38,5798,15.0,86970.0,2025-01-03,398,399,2162157,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,NO
R00008012,T0021,POST:/api/v1/ai/completion,2025-01-03 03:12:40,6987,15.0,104805.0,2025-01-03,399,400,2169144,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,YES
R00008036,T0021,POST:/api/v1/ai/completion,2025-01-03 03:12:46,3036,15.0,45540.0,2025-01-03,400,401,2172180,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,YES
R00008013,T0021,POST:/api/v1/ai/completion,2025-01-03 03:12:48,3553,15.0,53295.0,2025-01-03,401,402,2175733,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,YES
R00008028,T0021,POST:/api/v1/ai/completion,2025-01-03 03:12:54,7900,15.0,118500.0,2025-01-03,402,403,2183633,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,YES
R00008029,T0021,POST:/api/v1/ai/completion,2025-01-03 03:12:55,5432,15.0,81480.0,2025-01-03,403,404,2189065,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,YES
R00008035,T0021,POST:/api/v1/ai/completion,2025-01-03 03:12:57,5648,15.0,84720.0,2025-01-03,404,405,2194713,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,NO
R00008022,T0021,POST:/api/v1/ai/completion,2025-01-03 03:12:57,4345,15.0,65175.0,2025-01-03,405,406,2199058,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,NO
R00008014,T0021,POST:/api/v1/ai/completion,2025-01-03 03:12:58,7894,15.0,118410.0,2025-01-03,406,407,2206952,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,NO
R00008026,T0021,POST:/api/v1/ai/completion,2025-01-03 03:12:59,5870,15.0,88050.0,2025-01-03,407,408,2212822,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,NO
R00008044,T0021,POST:/api/v1/ai/completion,2025-01-03 03:13:02,7468,15.0,112020.0,2025-01-03,408,409,2220290,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,YES
R00008066,T0021,POST:/api/v1/ai/completion,2025-01-03 03:13:04,7490,15.0,112350.0,2025-01-03,409,410,2227780,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,YES
R00008039,T0021,POST:/api/v1/ai/completion,2025-01-03 03:13:04,3814,15.0,57210.0,2025-01-03,410,411,2231594,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,YES
R00008065,T0021,POST:/api/v1/ai/completion,2025-01-03 03:13:05,4062,15.0,60930.0,2025-01-03,411,412,2235656,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,YES
R00008064,T0021,POST:/api/v1/ai/completion,2025-01-03 03:13:08,7506,15.0,112590.0,2025-01-03,412,413,2243162,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,NO
R00008058,T0021,POST:/api/v1/ai/completion,2025-01-03 03:13:08,7893,15.0,118395.0,2025-01-03,413,414,2251055,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,YES
R00008049,T0021,POST:/api/v1/ai/completion,2025-01-03 03:13:09,6806,15.0,102090.0,2025-01-03,414,415,2257861,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,YES
R00008052,T0021,POST:/api/v1/ai/completion,2025-01-03 03:13:11,4836,15.0,72540.0,2025-01-03,415,416,2262697,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,YES
R00008051,T0021,POST:/api/v1/ai/completion,2025-01-03 03:13:11,5741,15.0,86115.0,2025-01-03,416,417,2268438,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,YES
R00008055,T0021,POST:/api/v1/ai/completion,2025-01-03 03:13:15,5655,15.0,84825.0,2025-01-03,417,418,2274093,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,YES
R00008060,T0021,POST:/api/v1/ai/completion,2025-01-03 03:13:20,4831,15.0,72465.0,2025-01-03,418,419,2278924,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,YES
R00008040,T0021,POST:/api/v1/ai/completion,2025-01-03 03:13:20,4125,15.0,61875.0,2025-01-03,419,420,2283049,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,YES
R00008059,T0021,POST:/api/v1/ai/completion,2025-01-03 03:13:23,7590,15.0,113850.0,2025-01-03,420,421,2290639,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,YES
R00008043,T0021,POST:/api/v1/ai/completion,2025-01-03 03:13:24,8000,15.0,120000.0,2025-01-03,421,422,2298639,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,NO
R00008056,T0021,POST:/api/v1/ai/completion,2025-01-03 03:13:32,6801,15.0,102015.0,2025-01-03,422,423,2305440,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,YES
R00008061,T0021,POST:/api/v1/ai/completion,2025-01-03 03:13:32,5402,15.0,81030.0,2025-01-03,423,424,2310842,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,YES
R00008041,T0021,POST:/api/v1/ai/completion,2025-01-03 03:13:32,6738,15.0,101070.0,2025-01-03,424,425,2317580,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,YES
R00008062,T0021,POST:/api/v1/ai/completion,2025-01-03 03:13:37,5846,15.0,87690.0,2025-01-03,425,426,2323426,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,YES
R00008053,T0021,POST:/api/v1/ai/completion,2025-01-03 03:13:37,5307,15.0,79605.0,2025-01-03,426,427,2328733,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,YES
R00008057,T0021,POST:/api/v1/ai/completion,2025-01-03 03:13:40,3750,15.0,56250.0,2025-01-03,427,428,2332483,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,YES
R00008067,T0021,POST:/api/v1/ai/completion,2025-01-03 03:13:42,5473,15.0,82095.0,2025-01-03,428,429,2337956,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,NO
R00008045,T0021,POST:/api/v1/ai/completion,2025-01-03 03:13:44,6255,15.0,93825.0,2025-01-03,429,430,2344211,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,NO
R00008046,T0021,POST:/api/v1/ai/completion,2025-01-03 03:13:44,6192,15.0,92880.0,2025-01-03,430,431,2350403,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,YES
R00008047,T0021,POST:/api/v1/ai/completion,2025-01-03 03:13:45,4503,15.0,67545.0,2025-01-03,431,432,2354906,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,YES
R00008048,T0021,POST:/api/v1/ai/completion,2025-01-03 03:13:45,5422,15.0,81330.0,2025-01-03,432,433,2360328,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,YES
R00008068,T0021,POST:/api/v1/ai/completion,2025-01-03 03:13:49,3518,15.0,52770.0,2025-01-03,433,434,2363846,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,YES
R00008050,T0021,POST:/api/v1/ai/completion,2025-01-03 03:13:54,4333,15.0,64995.0,2025-01-03,434,435,2368179,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,YES
R00008042,T0021,POST:/api/v1/ai/completion,2025-01-03 03:13:55,4357,15.0,65355.0,2025-01-03,435,436,2372536,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,NO
R00008054,T0021,POST:/api/v1/ai/completion,2025-01-03 03:13:56,4101,15.0,61515.0,2025-01-03,436,437,2376637,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,NO
R00008063,T0021,POST:/api/v1/ai/completion,2025-01-03 03:13:59,7915,15.0,118725.0,2025-01-03,437,438,2384552,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,YES
R00008087,T0021,POST:/api/v1/ai/completion,2025-01-03 03:14:00,6627,15.0,99405.0,2025-01-03,438,439,2391179,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,NO
R00008084,T0021,POST:/api/v1/ai/completion,2025-01-03 03:14:02,6057,15.0,90855.0,2025-01-03,439,440,2397236,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,YES
R00008079,T0021,POST:/api/v1/ai/completion,2025-01-03 03:14:10,3136,15.0,47040.0,2025-01-03,440,441,2400372,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,YES
R00008078,T0021,POST:/api/v1/ai/completion,2025-01-03 03:14:10,3729,15.0,55935.0,2025-01-03,441,442,2404101,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,YES
R00008070,T0021,POST:/api/v1/ai/completion,2025-01-03 03:14:13,6470,15.0,97050.0,2025-01-03,442,443,2410571,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,YES
R00008085,T0021,POST:/api/v1/ai/completion,2025-01-03 03:14:21,3989,15.0,59835.0,2025-01-03,443,444,2414560,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,YES
R00008092,T0021,POST:/api/v1/ai/completion,2025-01-03 03:14:24,7922,15.0,118830.0,2025-01-03,444,445,2422482,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,YES
R00008083,T0021,POST:/api/v1/ai/completion,2025-01-03 03:14:28,4425,15.0,66375.0,2025-01-03,445,446,2426907,NO,HOURLY_EXCEEDED|TOKEN_EXCEEDED,YES
